borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes,city
MN,1132,22,107.0,6.0,10023.0,20.0,156 WEST 61 STREET,NY,V1,11,X,FORDHAM UNIVERSITY,10801,0,131.42,108.33,3,9985500,0,,,1,987986.0,220298.0,40.7713426,-73.9865119,8c,,New York
MN,695,3,104.0,3.0,10011.0,10.0,186 11 AVENUE,NY,V1,11,,NICK & DUKE,4937,0,4938.0,100.0,5,1492200,0,,,1,982453.0,212177.0,40.7490532,-74.0064856,8b,,New York
MN,2011,48,110.0,9.0,10030.0,32.0,126 WEST 143 STREET,NY,V1,11,X,MALCOLM X II PHASE AASC,4163,0,41.67,99.92,5,397800,0,,,1,1001209.0,237866.0,40.8195466,-73.9387283,6a,,New York
MN,1633,52,111.0,8.0,10029.0,23.0,152 EAST 106 STREET,NY,V1,11,,PENNSYLVANIA HOLDING LLC,2023,0,25.0,80.92,5,181350,0,,,1,999143.0,227806.0,40.7919384,-73.9462149,6b,,New York
MN,1710,33,111.0,8.0,10035.0,25.0,442 EAST 117 STREET,NY,V1,11,,MHANY 2004 HOUSING DEVELOPMENT FUND CORP ORATION,3722,0,36.88,100.92,5,336600,0,,,1,1002653.0,229233.0,40.7958485,-73.9335349,6b,,New York
MN,297,24,103.0,1.0,10002.0,7.0,11 ESSEX STREET,NY,V1,11,,11 ESSEX STREET REALTY LLC,2188,0,25.0,87.5,5,431550,0,,,1,986936.0,199801.0,40.7150839,-73.9903109,12d,,New York
MN,1996,14,109.0,7.0,10027.0,26.0,637 WEST 125 STREET,NY,V1,11,,THE TRUSTEES OF COLUMBIA UNIVERSITY,23707,0,166.73,195.2,4,4321800,0,,,1,995516.0,237077.0,40.8173901,-73.959298,5c,,New York
MN,1998,3,109.0,7.0,10027.0,26.0,2307 JOE DIMAGGIO HIGHWAY,NY,V1,11,X,TRUSTEES OF COLUMBIA UNIVERSITY IN THE C ITY OF NEW,6992,0,69.92,100.0,5,1285650,0,,,1,995513.0,237610.0,40.818853,-73.959308,5c,,New York
MN,708,1,104.0,3.0,10018.0,10.0,438 11 AVENUE,NY,V1,11,,"438-444 ELEVENTH AVENUE, LLC",40809,0,98.75,283.01,3,13271400,0,,,1,984205.0,215085.0,40.7570351,-74.0001624,8d,,New York
MN,735,59,104.0,3.0,10018.0,10.0,436 WEST 38 STREET,NY,V1,11,,LOCKWOOD LTD,2468,0,25.0,98.75,5,636750,0,,,1,985273.0,214866.0,40.7564339,-73.9963075,8d,,New York
MN,424,35,103.0,1.0,10002.0,5.0,324 BROOME STREET,NY,V1,11,,LINTIEN CORP,4309,0,93.83,45.92,3,327600,0,,,1,986053.0,201345.0,40.719322,-73.9934957,12c,,New York
MN,651,1,102.0,3.0,10014.0,6.0,427 GANSEVOORT STREET,NY,V1,11,X,NYS DEPARTMENT OF TRANSPORTATION,323300,0,390.42,460.0,5,17376300,0,,,1,981110.0,208878.0,40.7399979,-74.0113311,8b,,New York
MN,1784,28,111.0,8.0,10035.0,25.0,2337 2 AVENUE,NY,V1,11,X,PECORA GROUP DEVELOPMENT LLC,2064,0,25.17,82.0,3,351000,0,,,1,1001900.0,230593.0,40.7995828,-73.9362509,6b,,New York
MN,556,23,103.0,2.0,10003.0,9.0,58 3 AVENUE,NY,V1,11,,62-64 THIRD AVE L.P.,1849,0,23.75,77.83,5,895500,0,,,1,987273.0,205661.0,40.7311681,-73.9890926,12c,,New York
MN,800,9,104.0,3.0,10011.0,13.0,157 WEST 24 STREET,NY,V1,11,,157 WEST 24TH STREET LODGING LLC,2057,0,20.83,98.75,5,980550,0,,,1,985787.0,210594.0,40.7447083,-73.9944532,8d,,New York
MN,1655,19,111.0,8.0,10029.0,23.0,249 EAST 105 STREET,NY,V1,11,,BFC 105TH STREET LLC,1640,0,16.25,100.92,5,213300,0,,,1,999935.0,227237.0,40.7903752,-73.943356,6b,,New York
MN,509,22,102.0,1.0,10012.0,5.0,49 EAST HOUSTON STREET,NY,V1,11,,49 EAST HOUSTON LLC,2025,0,23.5,86.42,5,695250,0,,,1,985714.0,203255.0,40.7245646,-73.9947182,12c,,New York
MN,1994,59,109.0,7.0,10027.0,26.0,179 CLAREMONT AVENUE,NY,V1,11,,TRUSTEES OF COLUMBIA UNIVERSITY,2500,0,25.0,100.0,5,408600,0,,,1,995075.0,235993.0,40.8144153,-73.960893,5c,,New York
MN,2156,75,112.0,10.0,10033.0,34.0,528 WEST 187 STREET,NY,V1,11,,YESHIVA UNIVERSITY,1444,0,19.25,75.0,5,192600,0,,,1,1003797.0,249736.0,40.8521209,-73.9293435,3a,,New York
MN,2039,63,110.0,9.0,10039.0,32.0,2902 FREDRICK DOUGLASS BL,NY,V1,11,,"2902 FREDERICK DOUGLAS BLVD. HOLDING, LL C.",4000,0,40.0,100.0,5,382050,0,,,1,1001511.0,241001.0,40.8281507,-73.9376291,3b,,New York
MN,171,5,101.0,1.0,10013.0,5.0,358 BROADWAY,NY,V1,11,,FRANKLIN BROADWAY HOLDINGS LLC,9555,0,28.0,175.0,5,783900,0,,,1,983366.0,200513.0,40.7170385,-74.0031889,12a,,New York
MN,476,57,102.0,1.0,10013.0,1.0,32 THOMPSON STREET,NY,V1,11,,THOMPSON VENTURES LLC,2700,0,28.5,94.75,5,235350,0,,,1,983171.0,202689.0,40.7230111,-74.0038927,12a,,New York
MN,594,79,102.0,1.0,10013.0,1.0,289 HUDSON STREET,NY,V1,11,,"BNC289, LLC",2200,0,50.0,44.0,3,174150,0,,,1,982083.0,203672.0,40.725709,-74.0078182,12a,,New York
MN,1432,14,108.0,5.0,10075.0,19.0,235 EAST 77 STREET,NY,V1,11,,237 EAST 77 LLC,2554,0,25.0,102.17,5,442350,0,,,1,996193.0,220770.0,40.7726309,-73.9568812,8c,,New York
MN,2215,554,208.0,10.0,10463.0,50.0,56 MARBLE HILL AVENUE,NY,V1,11,,MARBLE HILL HOLDINGS LLC,11250,0,32.75,100.0,5,549900,0,,,1,1009275.0,258288.0,40.8755797,-73.9095102,1d,,New York
MN,763,17,104.0,3.0,10018.0,14.0,335 WEST 39 STREET,NY,V1,11,,"335 WEST 39TH STREETREALTY COMPANY,",2475,0,25.0,98.75,5,179100,0,,,1,986259.0,214794.0,40.7562361,-73.9927485,8d,,New York
MN,1347,21,106.0,4.0,10022.0,17.0,347 EAST 54 STREET,NY,V1,11,,"AURORA DEL MAR, LLC",2008,0,20.0,100.42,5,583650,0,,,1,994013.0,215004.0,40.7568074,-73.9647602,8d,,New York
MN,757,20,104.0,3.0,10001.0,14.0,321 WEST 33 STREET,NY,V1,11,,BPREP 33/34 PARCEL LLC,2624,0,33.33,78.75,5,1383750,0,,,1,985650.0,213310.0,40.7521631,-73.994947,8d,,New York
MN,1754,33,111.0,9.0,10035.0,25.0,1900 PARK AVENUE,NY,V1,11,,1900 PARK LLC,8993,0,99.92,90.0,3,1971900,0,,,1,1001580.0,233637.0,40.8079384,-73.9373988,6a,,New York
MN,1634,158,111.0,8.0,10029.0,23.0,1710 LEXINGTON AVENUE,NY,V1,11,,"1710 LEXINGTON, INC.",2569,0,34.25,75.0,3,318600,0,,,1,999177.0,228160.0,40.7929099,-73.9460914,6b,,New York
MN,728,69,104.0,3.0,10001.0,10.0,358 10 AVENUE,NY,V1,11,,MCCOURT PARTNERS LLC,25775,0,98.75,100.0,3,21329100,0,,,1,984177.0,213332.0,40.7522236,-74.0002635,8d,,New York
MN,731,22,104.0,3.0,10001.0,10.0,431 WEST 33 STREET,NY,V1,11,X,PORT AUTHORITY OF NY AND NJ,7406,0,75.0,98.75,5,1860300,0,,,1,984772.0,213808.0,40.75353,-73.9981159,8d,,New York
MN,731,40,104.0,3.0,10001.0,10.0,413 9TH AVENUE,NY,V1,11,,ROMEO-KILO CORP,9480,0,98.75,100.0,5,202500,0,,,1,985101.0,213646.0,40.7530854,-73.9969285,8d,,New York
MN,1262,34,105.0,4.0,10036.0,18.0,562 5 AVENUE,NY,V1,11,,562 LNBL LLC,3575,0,27.08,100.0,3,3704850,920,,,1,989991.0,214815.0,40.7562922,-73.9792779,8d,,New York
MN,1635,49,111.0,8.0,10029.0,23.0,152 EAST 108 STREET,NY,V1,11,,"152-156 REALTY ASSOCIATES,",1430,0,22.75,73.5,5,162000,0,,,1,999458.0,228284.0,40.7932498,-73.9450763,6b,,New York
MN,1753,141,111.0,9.0,10035.0,25.0,66 EAST 129 STREET,NY,V1,11,,CHILDREN'S ETAL DBA,1724,0,17.25,99.92,5,177300,0,,,1,1001461.0,233523.0,40.8076257,-73.937829,6a,,New York
MN,609,12,102.0,3.0,10011.0,6.0,152 WEST 14 STREET,NY,V1,11,,152 W 14 REALTY LLC,2581,0,25.0,103.25,5,957600,0,,,1,984431.0,208185.0,40.7380963,-73.9993469,8d,,New York
MN,593,48,102.0,3.0,10014.0,6.0,14 GAY STREET,NY,V1,11,,GAY STREET REVIVAL INITIATIVE 1 LLC,990,0,22.0,45.0,5,116100,0,Greenwich Village Historic District,,1,984096.0,206564.0,40.7336471,-74.0005557,12c,,New York
MN,700,56,104.0,3.0,10001.0,10.0,540 WEST 29 STREET,NY,V1,11,,W29 OWNER LLC,2419,0,24.5,98.75,5,3680550,0,,,1,983278.0,213276.0,40.7520698,-74.0035082,8b,,New York
MN,700,55,104.0,3.0,10001.0,10.0,538 WEST 29 STREET,NY,V1,11,,W29 OWNER LLC,2498,0,25.5,98.75,5,140400,0,,,1,983300.0,213265.0,40.7520396,-74.0034288,8b,,New York
MN,700,36,104.0,3.0,10001.0,10.0,327 10 AVENUE,NY,V1,11,,"PETER J. FILIBERTO, TRUSTEE",2470,0,24.67,100.0,3,1688400,0,,,1,983746.0,213060.0,40.751477,-74.0018191,8b,,New York
MN,700,57,104.0,3.0,10001.0,10.0,542 WEST 29 STREET,NY,V1,11,,W 29 OWNER LLC,4937,0,50.0,98.75,5,248318,0,,,1,983246.0,213295.0,40.7521219,-74.0036237,8b,,New York
MN,699,37,104.0,3.0,10001.0,10.0,311 10 AVENUE,NY,V1,11,,"311 10TH AVENUE ASSOCIATES, LLC",2467,0,24.67,100.0,3,273150,0,,,1,983621.0,212836.0,40.7508621,-74.0022702,8b,,New York
MN,885,6,105.0,2.0,10016.0,14.0,103 EAST 29 STREET,NY,V1,11,,103 E29 SPE LLC,3761,0,45.0,98.75,5,1228500,0,,,1,988956.0,210304.0,40.7439112,-73.9830169,8d,,New York
MN,1674,104,111.0,8.0,10029.0,23.0,303 EAST 102 STREET,NY,V1,11,,"LAS RAICES HOUSING DEVELOPMENT FUND COMP ANY, INC.",1898,0,25.0,75.92,5,268200,0,,,1,999824.0,226387.0,40.7880424,-73.9437588,6b,,New York
MN,1309,69,105.0,4.0,10022.0,18.0,407 PARK AVENUE,NY,V1,11,,CLOVER PARK DEVELOPMENT LLC,10975,0,75.42,108.75,3,6433650,0,,,1,992160.0,216152.0,40.7599602,-73.9714473,8d,,New York
MN,1309,1,105.0,4.0,10022.0,18.0,405 PARK AVENUE,NY,V1,11,,"RAR2 - 405 PARK, LLC",9037,0,100.42,90.0,3,7951500,0,,,1,992101.0,216066.0,40.7597242,-73.9716604,8d,,New York
MN,884,17,105.0,2.0,10016.0,13.0,120 LEXINGTON AVENUE,NY,V1,11,,"WW LEXINGTON, LLC",1590,0,20.25,78.5,3,450900,0,,,1,989062.0,209913.0,40.742838,-73.9826346,8d,,New York
MN,884,19,105.0,2.0,10016.0,13.0,124 LEXINGTON AVENUE,NY,V1,11,,"WW LEXINGTON, LLC",1540,0,19.5,78.5,5,530550,0,,,1,989081.0,209948.0,40.742934,-73.982566,8d,,New York
MN,884,18,105.0,2.0,10016.0,13.0,122 LEXINGTON AVENUE,NY,V1,11,,"WW LEXINGTON, LLC",1517,0,19.33,78.5,5,530550,0,,,1,989072.0,209931.0,40.7428874,-73.9825985,8d,,New York
MN,831,49,105.0,3.0,10001.0,14.0,16 WEST 30 STREET,NY,V1,11,,HFZ KIK 30TH STREET OWNER LLC,2666,0,27.0,98.75,5,976050,0,,,1,987708.0,211120.0,40.7461515,-73.9875202,8d,,New York
MN,831,30,105.0,3.0,10001.0,14.0,3 WEST 29 STREET,NY,V1,11,,HFZ KIK 30TH STREET OWNER LLC,7357,0,74.5,98.75,5,3336750,0,,,1,987726.0,210994.0,40.7458057,-73.9874554,8d,,New York
MN,831,1,105.0,3.0,10001.0,14.0,836 AVENUE OF THE AMER,NY,V1,11,,"K.C. 836, LLC",996,0,24.67,40.33,3,657000,0,,,1,987082.0,211307.0,40.746665,-73.9897794,8d,,New York
MN,831,28,105.0,3.0,10001.0,14.0,11 WEST 29 STREET,NY,V1,11,,HFZ KIK 30TH STREET OWNER LLC,2469,0,25.0,98.75,5,1969650,0,,,1,987658.0,211031.0,40.7459072,-73.9877007,8d,,New York
MN,831,48,105.0,3.0,10001.0,14.0,8 WEST 30 STREET,NY,V1,11,,HFZ KIK 30TH STREET OWNER LLC,9875,0,100.0,98.75,5,4478850,0,,,1,987764.0,211090.0,40.7460691,-73.9873182,8d,,New York
MN,830,69,105.0,3.0,10001.0,13.0,36 WEST 29 STREET,NY,V1,11,,40 WEST 29 LLC,6419,0,65.0,98.75,5,2441700,0,,,1,987199.0,211106.0,40.7461133,-73.9893572,8d,,New York
MN,407,39,103.0,2.0,10009.0,9.0,543 EAST 13 STREET,NY,V1,11,,DORA COLLAZO PLAZA IMITED PARTNERSHIP,2581,0,25.0,103.25,5,644400,0,,,1,990117.0,204915.0,40.729119,-73.9788317,12c,,New York
MN,919,35,106.0,4.0,10016.0,17.0,246 EAST 39 STREET,NY,V9,11,,242 REALTY LLC,2469,0,25.0,98.75,5,345600,0,,,1,991402.0,211766.0,40.7479224,-73.9741881,8d,,New York
MN,440,4,103.0,2.0,10009.0,9.0,206 GARAGE 1 AVENUE,NY,V1,11,,407 CONDOMINIUM C/O K,592,0,0.0,0.0,6,166950,0,,,1,988988.0,205284.0,40.7301325,-73.9829049,12c,,New York
MN,455,52,103.0,2.0,10003.0,9.0,327 EAST 13 STREET,NY,V1,11,,"NYEEI HOUSING COMPANY, INC.",14255,0,138.0,103.25,5,4930650,0,,,1,988616.0,205747.0,40.7314035,-73.9842468,12c,,New York
MN,478,37,102.0,1.0,10012.0,5.0,158H BOWERY,NY,V1,11,,156-166 BOWERY L.P.,1666,0,16.67,100.0,5,191250,0,,,1,985758.0,201588.0,40.719989,-73.9945598,12c,,New York
MN,738,60,104.0,3.0,10011.0,10.0,336 WEST 15 STREET,NY,V1,11,,336 WEST 15TH STREET LLC,1528,0,18.75,81.5,5,301500,0,,,1,983254.0,209201.0,40.7408849,-74.0035942,8b,,New York
MN,478,34,102.0,1.0,10012.0,5.0,164 BOWERY,NY,V1,11,,156-166 BOWERY L.P.,2430,0,24.5,99.17,5,270000,0,,,1,985777.0,201649.0,40.7201565,-73.9944913,12c,,New York
MN,478,39,102.0,1.0,10012.0,5.0,156 BOWERY,NY,V1,11,,156-166 BOWERY L.P.,2508,0,25.08,100.0,5,526500,0,,,1,985747.0,201553.0,40.719893,-73.9945995,12c,,New York
MN,478,38,102.0,1.0,10012.0,5.0,158 BOWERY,NY,V1,11,,156-166 BOWERY L.P.,1667,0,16.67,100.0,5,191250,0,,,1,985753.0,201572.0,40.7199451,-73.9945779,12c,,New York
MN,478,33,102.0,1.0,10012.0,5.0,166 BOWERY,NY,V1,11,,156-166 BOWERY L.P.,2529,0,25.5,99.17,5,227250,0,,,1,985785.0,201673.0,40.7202223,-73.9944624,12c,,New York
MN,715,3,104.0,3.0,10011.0,10.0,118 TENTH AVENUE,NY,V1,11,,B&R TENTH AVENUE LLC,12172,0,124.0,100.0,5,2478600,0,,,1,982501.0,210408.0,40.7441977,-74.0063119,8b,,New York
MN,1635,48,111.0,8.0,10029.0,23.0,156 EAST 108 STREET,NY,V1,11,,"152-156 REALTY ASSOCIATES,",3718,0,17.0,100.92,5,522000,0,,,1,999464.0,228252.0,40.793162,-73.9450547,6b,,New York
MN,1635,51,111.0,8.0,10029.0,23.0,1725 LEXINGTON AVENUE,NY,V1,11,,152-156 REALTY ASSOCS.,1084,0,16.67,65.0,5,122400,0,,,1,999398.0,228267.0,40.7932032,-73.945293,6b,,New York
MN,1639,17,111.0,8.0,10029.0,23.0,143 EAST 111 STREET,NY,V1,11,C,NYC DEPARTMENT OF EDUCATION,2882,0,25.0,100.92,3,312300,0,,,1,999765.0,229178.0,40.7957031,-73.9439655,6b,,New York
MN,1284,21,105.0,4.0,10017.0,18.0,413 MADISON AVENUE,NY,V1,11,,415 MADISON AVE LLC,11675,0,100.0,116.67,3,11093850,0,,,1,990883.0,214950.0,40.7566621,-73.9760581,8d,,New York
MN,1020,59,105.0,3.0,10019.0,18.0,244 WEST 49 STREET,NY,V1,11,,WEST 49 REALTY LLC,8034,0,80.0,100.42,5,1901700,0,,,1,988081.0,216620.0,40.7612474,-73.986171,8c,,New York
MN,1260,45,105.0,4.0,10036.0,14.0,8 WEST 45TH STREET,NY,V1,11,,HW W 45TH ST LLC,9239,0,92.0,100.42,5,2441250,0,,,1,989659.0,214554.0,40.755576,-73.9804764,8d,,New York
MN,1262,35,105.0,4.0,10036.0,18.0,564 5 AVENUE,NY,V1,11,,46/47 OWNER LLC,4882,0,52.67,100.0,5,3352050,0,,,1,990023.0,214838.0,40.7563553,-73.9791623,8d,,New York
MN,1262,33,105.0,4.0,10036.0,18.0,3 WEST 46 STREET,NY,V1,11,,"46/47 OWNER LLC, A DELAWARE LLC",2152,0,21.42,100.42,5,1420200,0,,,1,989958.0,214866.0,40.7564322,-73.9793969,8d,,New York
MN,1262,38,105.0,4.0,10036.0,18.0,572 5 AVENUE,NY,V1,11,,46/47 OWNER LLC,2500,0,25.0,100.0,5,1649700,0,,,1,990043.0,214891.0,40.7565007,-73.9790901,8d,,New York
MN,1262,41,105.0,4.0,10036.0,18.0,576 5 AVENUE,NY,V1,11,,576 5TH LLC,5041,0,50.42,100.0,3,4050000,0,,,1,990075.0,214948.0,40.7566571,-73.9789745,8d,,New York
MN,1262,37,105.0,4.0,10036.0,18.0,570 5 AVENUE,NY,V1,11,,46/47 OWNER LLC,2080,0,20.67,100.0,5,1614150,0,,,1,990033.0,214872.0,40.7564486,-73.9791262,8d,,New York
MN,784,17,105.0,3.0,10001.0,14.0,245 WEST 34 STREET,NY,V1,11,,HW W 34TH ST LLC,4509,0,45.66,98.75,5,2425500,0,,,1,986422.0,213232.0,40.7519488,-73.9921607,8d,,New York
MN,784,6,105.0,3.0,10001.0,14.0,267 WEST 34 STREET,NY,V1,11,,265 WEST 34TH STREET OWNER LLC,1644,0,21.67,78.0,5,876150,0,,,1,986208.0,213337.0,40.7522371,-73.992933,8d,,New York
MN,784,5,105.0,3.0,10001.0,14.0,488 8 AVENUE,NY,V1,11,,265 WEST 34TH STREET OWNER LLC,2368,0,23.67,100.0,5,1031400,0,,,1,986214.0,213395.0,40.7523963,-73.9929114,8d,,New York
MN,1772,47,111.0,8.0,10035.0,25.0,162 EAST 124 STREET,NY,V1,11,,MAHONEY REALTY LLC,2153,0,21.33,100.92,5,180900,0,,,1,1001569.0,231929.0,40.8032504,-73.937443,6b,,New York
MN,1772,46,111.0,8.0,10035.0,25.0,164 EAST 124 STREET,NY,V1,11,,MAHONEY REALTY LLC,2153,0,21.33,100.92,5,180900,0,,,1,1001587.0,231919.0,40.803223,-73.937378,6b,,New York
MN,1122,37,107.0,6.0,10023.0,20.0,8 WEST 70 STREET,NY,V1,11,X,TRUST CONG SHEARITH I,6427,0,64.0,100.42,3,1410300,0,Upper West Side / Central Park West Historic District,,1,990442.0,221620.0,40.7749698,-73.9776437,8c,,New York
MN,1895,68,109.0,7.0,10025.0,26.0,618 WEST 114 STREET,NY,V1,11,,TRUSTEES OF COLUMBIA UNIVERSITY,2523,0,25.0,100.92,5,620100,0,,,1,993669.0,233268.0,40.8069376,-73.9659763,5c,,New York
MN,1773,72,111.0,9.0,10035.0,25.0,1811 PARK AVENUE,NY,V1,11,O,METROPOLITAN TRANSPORTATION AUTHORITY,2843,0,31.58,90.0,5,761850,0,,,1,1001158.0,232408.0,40.804566,-73.9389263,6a,,New York
MN,1773,69,111.0,9.0,10035.0,25.0,1815 PARK AVENUE,NY,V1,11,X,METROPOLITAN TRANSPORTATION AUTHORITY MTA REAL ESTATE DEPARTMENT,6810,0,75.67,90.0,3,2123550,0,,,1,1001185.0,232457.0,40.8047004,-73.9388287,6a,,New York
MN,996,49,105.0,4.0,10036.0,14.0,136 WEST 44 STREET,NY,V1,11,,136 W44TH ST MIRROR LLC,3515,0,35.0,100.42,5,1797750,0,,,1,988472.0,214914.0,40.7565647,-73.9847606,8d,,New York
MN,1772,4,111.0,9.0,10035.0,25.0,107 EAST 123 STREET,NY,V1,11,,107-111 EAST 123RD STREET HOUSING DEV FU ND CORP,8578,0,85.0,100.92,5,1103400,0,,,1,1001092.0,232075.0,40.8036521,-73.9391655,6b,,New York
MN,1772,140,111.0,8.0,10035.0,25.0,182 EAST 124 STREET,NY,V1,11,,178 EAST 124TH STREET LLC,3232,0,31.0,100.92,5,306900,0,,,1,1001731.0,231840.0,40.8030058,-73.936858,6b,,New York
MN,1772,48,111.0,8.0,10035.0,25.0,160 EAST 124 STREET,NY,V1,11,,MAHONEY REALTY LLC,2153,0,21.33,100.92,5,180900,0,,,1,1001550.0,231940.0,40.8032807,-73.9375116,6b,,New York
MN,1756,70,111.0,9.0,10037.0,25.0,2157 5 AVENUE,NY,V1,11,,MADISON AVENUE HOUSING DEVELOPMENT FUND  CORPORATIN,2475,0,25.0,99.0,5,199800,0,,,1,1001174.0,234585.0,40.8105412,-73.938863,6a,,New York
MN,1631,30,111.0,8.0,10029.0,23.0,163 EAST 103 STREET,NY,V1,11,,PEOPLES BAPTIST CHRCH IN,3028,0,30.0,100.92,5,220950,0,,,1,999029.0,227140.0,40.7901106,-73.9466281,6b,,New York
MN,1629,59,111.0,8.0,10029.0,23.0,1612 LEXINGTON AVENUE,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1350,0,18.0,75.0,3,164250,0,,,1,998526.0,226987.0,40.7896914,-73.9484449,6b,,New York
MN,1753,162,111.0,9.0,10035.0,25.0,20 EAST 129 STREET,NY,V1,11,,20 E 129 LLC,1765,0,17.67,99.92,5,157500,0,,,1,1000983.0,233788.0,40.808354,-73.939555,6a,,New York
MN,1754,141,111.0,9.0,10037.0,25.0,68 EAST 130 STREET,NY,V1,11,,"MS II TP4 HOUSING DEVELOPMENT FUND COMPA NY, INC.",1665,0,16.67,99.92,5,146250,0,,,1,1001567.0,233760.0,40.808276,-73.9374455,6a,,New York
MN,1754,142,111.0,9.0,10037.0,25.0,64 EAST 130 STREET,NY,V1,11,,"MS II TP4 HOUSING DEVELOPMENT FUND COMPA NY, INC.",1665,0,16.67,99.92,5,146250,0,,,1,1001537.0,233776.0,40.80832,-73.9375538,6a,,New York
MN,1751,126,111.0,9.0,10035.0,25.0,45 EAST 126 STREET,NY,V1,11,,HARLEM MULTI ONE LLC,1998,0,20.0,99.92,5,38700,0,,,1,1001025.0,233053.0,40.8063366,-73.9394051,6a,,New York
MN,1754,67,111.0,9.0,10037.0,25.0,6 EAST 130 STREET,NY,V1,11,,PHILADELPHIA COMM. SE,1665,0,16.67,99.92,5,146700,0,,,1,1001012.0,234069.0,40.8091252,-73.9394495,6a,,New York
MN,1752,16,111.0,9.0,10035.0,25.0,2000 MADISON AVENUE,NY,V1,11,,USC 1994 MADISON LLC,3497,0,99.92,35.0,3,483300,0,,,1,1000931.0,233400.0,40.8072892,-73.9397438,6a,,New York
MN,1628,57,111.0,8.0,10029.0,23.0,1578 LEXINGTON AVENUE,NY,V1,11,,LEXINGTON TWO HOLDINGS LLC,19605,0,48.5,75.42,5,440550,0,,,1,998327.0,226751.0,40.789044,-73.9491641,6b,,New York
MN,1629,16,111.0,8.0,10029.0,23.0,1602 LEXINGTON AVENUE,NY,V1,11,,POLARIS LEXINGTON LLC,2487,0,33.16,75.0,5,354600,0,,,1,998481.0,226905.0,40.7894664,-73.9486076,6b,,New York
MN,1753,108,111.0,9.0,10035.0,25.0,13 EAST 128 STREET,NY,V1,11,,128 STREET DEVELOPERS LLC,1932,0,19.33,99.92,5,135900,0,,,1,1000886.0,233724.0,40.8081785,-73.9399055,6a,,New York
MN,1681,24,111.0,8.0,10029.0,23.0,2123 1 AVENUE,NY,V1,11,,SHAVSAX LLC,1875,0,25.0,75.0,5,265050,0,,,1,1001194.0,227770.0,40.7918359,-73.938808,6b,,New York
MN,1726,41,110.0,9.0,10027.0,32.0,4 WEST 129 STREET,NY,V1,11,X,SHILOH CHURCH/CHRISTINC,7494,0,75.0,99.92,5,930600,0,,,1,1000537.0,234035.0,40.8090328,-73.9411655,6a,,New York
MN,1724,71,110.0,9.0,10027.0,28.0,334 LENOX AVENUE,NY,V1,11,,"328 LENOX AVENUE REALTY CORP., INC.",1403,0,16.5,85.0,5,189900,0,,,1,999661.0,233914.0,40.8087023,-73.9443302,6a,,New York
MN,1676,35,111.0,8.0,10029.0,23.0,336 EAST 105 STREET,NY,V1,11,,105 REALTY 2018 LLC,3784,0,37.5,100.92,5,508500,0,,,1,1000441.0,226775.0,40.7891063,-73.9415298,6b,,New York
MN,1725,107,110.0,9.0,10027.0,32.0,73 WEST 127 STREET,NY,V1,11,X,HARLEM GROWN INC.,1665,0,16.67,99.92,5,222300,0,,,1,999847.0,234003.0,40.8089462,-73.9436581,6a,,New York
MN,1724,117,110.0,9.0,10027.0,28.0,43 WEST 126 STREET,NY,V1,11,,"ANNETTE B. CARTER, AS TRUSTEE",2082,0,20.83,99.92,5,175050,0,,,1,999941.0,233654.0,40.8079881,-73.9433193,6a,,New York
MN,1637,22,111.0,8.0,10029.0,23.0,153 EAST 109 STREET,NY,V1,11,,CARITAS DEVELOPMENT L,2523,0,25.0,100.92,5,243900,0,,,1,999619.0,228655.0,40.7942678,-73.9444939,6b,,New York
MN,1728,9,110.0,9.0,10037.0,32.0,61 WEST 130 STREET,NY,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1998,0,20.0,99.92,5,192600,0,,,1,1000264.0,234662.0,40.8107542,-73.9421502,6a,,New York
MN,1637,33,111.0,8.0,10029.0,23.0,3RD AVENUE,NY,V1,11,,THIRD AVE NY REALTY LLC,7682,0,80.86,95.0,3,1168200,0,,,1,999909.0,228483.0,40.7937952,-73.943447,6b,,New York
MN,1637,25,111.0,8.0,10029.0,23.0,159 EAST 109 STREET,NY,V1,11,,CARITAS DEVELOPMENT L,2523,0,25.0,100.92,5,246150,0,,,1,999685.0,228618.0,40.7941661,-73.9442557,6b,,New York
MN,1953,45,110.0,9.0,10027.0,28.0,328 ST NICHOLAS AVENUE,NY,V1,11,,319 W 126 LLC,1717,0,17.62,98.86,5,282600,0,,,1,997689.0,234977.0,40.8116231,-73.9514516,6a,,New York
MN,1955,7,110.0,9.0,10027.0,32.0,305 WEST 128 STREET,NY,V1,11,,ORANGE BRICK GARAGECORP,9992,0,50.0,199.84,4,1623600,0,,,1,998076.0,235342.0,40.8126243,-73.9500528,6a,,New York
MN,1726,31,110.0,9.0,10027.0,32.0,9 WEST 128 STREET,NY,V1,11,X,"SHILOH CHURCH OF CHRIST, DISCIPLES",1898,0,19.0,99.92,5,183150,0,,,1,1000479.0,233951.0,40.8088023,-73.9413752,6a,,New York
