borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020
MN,98,1,101,15.01,3011,2,1,10038,E006,1,7700,1,1B,304 PEARL STREET,C6-2A,,,,,,LM,,,,false,V1,11,0,,"250 SEAPORT DISTRICT\, LLC",47880,0,,,,,,,,,7,0,,0,0,333,190.42,0,0,,0,true,1,5,8274150,8274150,0,0,0,0,,,0,6.02,6,6.5,1,1000980001,,1501,983507,197296,40.7082086,-74.0026799,12b,,101S023,10103,E-621,,,1,24v3,1,15,1,1,,,,,,,,,,,,1001501,10015013005
MN,95,35,101,15.01,3017,2,1,10038,E006,1,7700,1,1B,50-58 CLIFF STREET,C6-4,,,,,,LM,,,,false,V1,11,0,,SMH DEVELOPMENT LLC,6172,0,,,,,,,,,7,0,,0,0,82.13,77.25,0,0,,0,true,3,5,1205100,1205100,0,0,0,0,,,0,10,10,10,1,1000950035,,1501,983132,197409,40.7085187,-74.0040325,12b,,1,1,,1000950027,04/26/2022,1,24v3,1,15,,,,,,,,,,,,,,1001501,10015013016
MN,377,71,103,26.02,1001,1,2,10009,L011,9,6700,1,4A,EAST 7 STREET,R7A,,,,C1-5,,,,,,false,V1,11,0,,7C GARDEN CORP,882,0,,,,,,,,,7,0,,0,0,17.75,48.75,0,0,,0,true,5,5,246150,246150,0,0,0,0,,,0,4,0,4,1,1003770071,,2602,990208,203085,40.7240961,-73.978505,12c,,102 023,10202,,,,1,24v3,3,14,,1,,,,,,,,,,,,1002602,10026021001
MN,73,28,103,25,1,,1,10002,,,,,,MARGINAL STREET,C2-8,C4-6,,,,,LM,,,,true,V1,11,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,9650,0,,,,,,,,,7,0,,0,0,183.5,52.75,0,0,,0,false,5,5,2366100,2366100,2366100,0,0,0,,,0,10,2,10,1,1000730028,,25,984495,197214,40.7079836,-73.9991163,12d,,101N104,10102,,,,1,24v3,,,1,1,,,,,,,,,,t,,1002500,10025000001
MN,226,21,102,37,1016,2,1,10013,L008,1,6800,1,1B,CANAL STREET,M1-6,,,,,,HSQ,,,,false,V1,11,0,,NEW REMAINDERMAN 1 HUDSON SQUARE LLC,861,0,,,,,,,,,7,0,,0,0,23.17,71.08,0,0,,0,true,5,5,162000,162000,0,0,0,0,,,0,0,10,10,1,1002260021,,37,982172,202930,40.7236724,-74.0074969,12a,,101N042,10105,,,,1,24v3,2,15,1,1,,,,,,,,,,,,1003700,10037001017
MN,637,21,102,75,1001,2,3,10014,L005,6,6400,1,2K,156 PERRY STREET,R6A,C1-6A,,,C1-5,,,,,,true,V1,11,0,,156 PERRY STREET PARTNERS LLC,6426,0,,,,,,,,,7,0,,0,0,20,79.67,0,0,,0,true,5,5,4421700,4421700,0,0,0,0,,,0,3,0,3,1,1006370021,,75,981752,206886,40.7345305,-74.0090136,12a,,103 011,10210,,1006370021,07/28/2017,1,24v3,2,15,,,,,,,,,,,,,,1007500,10075001001
MN,1483,121,108,124,7002,2,5,10021,L016,19,4300,1,2B,FDR DRIVE,R9,,,,,,,,,,false,V1,11,0,,NY SOCIETY FOR THE RELIEF OF THE RUPTURE D & CRIPPL,57,0,,,,,,,,,7,0,,0,0,15.93,3.58,0,0,,0,false,0,5,4500,4500,0,0,0,0,,,0,7.52,0,10,1,1014830121,,124,997629,218103,40.7653086,-73.951702,9a,,1,1,,,,1,24v3,8,13,1,1,,,,,,,,,,,,1012400,10124007002
MN,1480,113,108,116,1000,2,5,10065,L016,19,4400,1,1B,F D R DRIVE,R9,,,,,,,,,,false,V1,11,0,X,THE ROCKEFELLER UNIVERSITY,56,0,,,,,,,,,7,0,,0,0,3.5,17,0,0,,0,false,8,5,1350,1350,1350,0,0,0,,,0,7.52,0,10,1,1014800113,,116,997018,217211,40.7628612,-73.9539094,9a,,106E068,10512,,,,1,24v3,8,13,1,1,,,,,,,,,,,,1011600,10116001009
MN,1480,114,108,116,1000,2,5,10065,L016,19,4400,1,1B,F D R DRIVE,R9,,,,,,,,,,false,V1,11,0,X,THE ROCKEFELLER UNIVERSITY,56,0,,,,,,,,,7,0,,0,0,3.5,17,0,0,,0,false,8,5,1350,1350,1350,0,0,0,,,0,7.52,0,10,1,1014800114,,116,996964,217132,40.7626444,-73.9541044,9a,,106E068,10512,,,,1,24v3,8,13,1,1,,,,,,,,,,,,1011600,10116001009
MN,1483,123,108,124,7002,2,5,10021,L016,19,4300,1,2B,FDR DRIVE,R9,,,,,,,,,,false,V1,11,0,,NY SOCIETY FOR THE RELIEF OF THE RUPTURE D & CRIPPL,47,0,,,,,,,,,7,0,,0,0,13.01,3.58,0,0,,0,false,0,5,4050,4050,0,0,0,0,,,0,7.52,0,10,1,1014830123,,124,997656,218143,40.7654184,-73.9516044,9a,,1,1,,,,1,24v3,8,13,1,1,,,,,,,,,,,,1012400,10124007002
MN,1483,111,108,124,7001,2,5,10021,L016,19,4300,1,2B,FDR DRIVE,R9,,,,,,,,,,false,V1,11,0,,NY SOCIETY FOR THE RELIEF OF THE RUPTURE D & CRIPPL,13,0,,,,,,,,,7,0,,0,0,5.5,2.5,0,0,,0,true,0,5,1170,1170,0,0,0,0,,,0,7.52,0,10,1,1014830111,,124,997563,218187,40.7655393,-73.9519401,9a,,1,1,,,,1,24v3,8,13,1,1,,,,,,,,,,,,1012400,10124007001
MN,1480,119,108,116,1000,2,5,10065,L016,19,4400,1,1B,F D R DRIVE,R9,,,,,,,,,,false,V1,11,0,X,THE ROCKEFELLER UNIVERSITY,56,0,,,,,,,,,7,0,,0,0,3.5,17,0,0,,0,false,8,5,1350,1350,1350,0,0,0,,,0,7.52,0,10,1,1014800119,,116,996643,216745,40.7615827,-73.9552639,9a,,106E068,10512,,,,1,24v3,8,13,1,1,,,,,,,,,,,,1011600,10116001009
MN,1483,110,108,124,7001,2,5,10021,L016,19,4300,1,2B,FDR DRIVE,R9,,,,,,,,,,false,V1,11,0,,NY SOCIETY FOR THE RELIEF OF THE RUPTURE D & CRIPPL,10,0,,,,,,,,,7,0,,0,0,3.51,2.94,0,0,,0,true,0,5,1170,1170,0,0,0,0,,,0,7.52,0,10,1,1014830110,,124,997579,218208,40.7655969,-73.9518823,9a,,1,1,,,,1,24v3,8,13,1,1,,,,,,,,,,,,1012400,10124007001
MN,1483,112,108,124,7001,2,5,10021,L016,19,4300,1,2B,FDR DRIVE,R9,,,,,,,,,,false,V1,11,0,,NY SOCIETY FOR THE RELIEF OF THE RUPTURE D & CRIPPL,13,0,,,,,,,,,7,0,,0,0,5.5,2.5,0,0,,0,true,0,5,1170,1170,0,0,0,0,,,0,7.52,0,10,1,1014830112,,124,997549,218165,40.7654789,-73.9519906,9a,,1,1,,,,1,24v3,8,13,1,1,,,,,,,,,,,,1012400,10124007001
MN,479,50,102,41,1002,2,1,10012,L006,5,6800,1,1A,BROOME STREET,C6-2G,,,,,,LI,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,55,0,,,,,,,,,7,0,,0,0,0.5,103,0,0,,0,true,8,5,450,450,450,0,0,0,,,0,6.02,6,6.5,1,1004790050,,41,985541,201647,40.720151,-73.9953427,12c,,101N074,10206,,,,1,24v3,2,15,,,,,,,,,,,,t,,1004100,10041001005
MN,923,35,106,48,6001,2,2,10003,E005,13,5900,1,1A,305 FIRST AVENUE,C1-8A,,,,,,,,,,false,V1,11,0,,305 FIRST AVE OWNER LLC,7360,0,,,,,,,,,7,0,,0,0,92,80,0,0,,0,false,3,5,2283300,2283300,0,0,0,0,,,0,7.52,2,7.5,1,1009230035,,48,989470,206616,40.7337883,-73.9811648,12c,,102 037,10309,,1009230035,11/20/2020,1,24v3,6,14,,,,,,,,,,,,,,1004800,10048006001
MN,124,9,101,21,1007,2,1,10007,L010,1,7700,1,1A,21 PARK PLACE,C6-4,,,,,,LM,,,,false,V1,11,0,,"21 PARK PLACE\, NY L.P.",1917,0,,,,,,,,,7,0,,0,0,25.33,76,0,0,,0,true,5,5,1311750,1311750,0,0,0,0,,,0,10,10,10,1,1001240009,,21,981861,199123,40.713223,-74.0086175,12b,,101S018,10104,,,,1,24v3,1,15,,,,,,,,,,,,,,1002100,10021002001
MN,79,6,101,15.02,1000,2,1,10038,E006,1,7700,1,1B,75 NASSAU STREET,C5-5,,,,,,LM,,,,false,V1,11,0,,"LEXIN NASSAU PARTNERS\, LLC",5240,0,,,,,,,,,7,0,,0,0,51.67,105.95,0,0,,0,true,5,5,2790450,2790450,0,0,0,0,,,0,10,15,15,1,1000790006,,1502,981923,197902,40.7098717,-74.0083935,12b,,101S011,10102,,,,1,24v3,1,15,,,,,,,,,,,,,,1001502,10015021000
MN,79,4,101,15.02,1000,2,1,10038,E006,1,7700,1,1B,79 NASSAU STREET,C5-5,,,,,,LM,,,,false,V1,11,0,,"LEXIN NASSAU PARTNERS\, LLC",5320,0,,,,,,,,,7,0,,0,0,51.25,105.95,0,0,,0,true,5,5,2747700,2747700,0,0,0,0,,,0,10,15,15,1,1000790004,,1502,981951,197943,40.7099842,-74.0082925,12b,,101S011,10102,,,,1,24v3,1,15,,,,,,,,,,,,,,1001502,10015021000
MN,79,3,101,15.02,1000,2,1,10038,E006,1,7700,1,1B,83 NASSAU STREET,C5-5,,,,,,LM,,,,false,V1,11,0,,"LEXIN NASSAU PARTNERS\, LLC",2625,0,,,,,,,,,7,0,,0,0,25,109.73,0,0,,0,true,5,5,3388500,3388500,0,0,0,0,,,0,10,15,15,1,1000790003,,1502,981972,197974,40.7100693,-74.0082167,12b,,101S011,10102,,,,1,24v3,1,15,,,,,,,,,,,,,,1001502,10015021000
MN,79,27,101,15.02,1000,2,1,10038,E006,1,7700,1,1B,140 FULTON STREET,C5-5,,,,,,LM,,,,false,V1,11,0,,140 FULTON ASSOCIATES LLC,5612,0,,,,,,,,,7,0,,0,0,25.17,108,0,0,,0,true,5,5,4156650,4156650,0,0,0,0,,,0,10,15,15,1,1000790027,,1502,981903,198066,40.7103218,-74.0084657,12b,,101S011,10102,,1000790026,02/24/2020,1,24v3,1,15,,,,,,,,,,,,,,1001502,10015021000
MN,830,69,105,76,2003,2,3,10001,E001,13,5200,1,1A,36 WEST 29 STREET,M1-6,,,,,,,,,,false,V1,11,0,,40 WEST 29 LLC,6419,0,,,,,,,,,7,0,,0,0,65,98.75,0,0,,0,false,5,5,1878300,1878300,0,0,0,0,,,0,0,10,10,1,1008300069,,76,987199,211106,40.7461133,-73.9893572,8d,,104 015,10306,,,,1,24v3,5,15,,,,,,,,,,,,,,1007600,10076002003
MN,64,106,101,15.02,1008,2,1,10038,E004,1,7700,1,1B,LIBERTY PLACE,C5-5,,,,,,LM,,,,false,V1,11,0,C,NYC TRANSIT AUTHORITY,66,0,,,,,,,,,7,0,,0,0,3.5,19.27,0,0,,0,true,8,5,1350,1350,1350,0,0,0,,,0,10,15,15,1,1000640106,,1502,981668,197590,40.7090152,-74.0093131,12b,,101S011,10102,,,,1,24v3,1,15,,,,,,,,,,,,t,,1001502,10015021004
MN,64,21,101,15.02,1009,2,1,10038,E004,1,7700,1,1B,10 MAIDEN LANE,C5-5,,,,,,LM,,,,false,V1,11,0,,"10-12 MLANE\, LLC",3241,0,,,,,,,,,7,1,,0,0,45.42,88,0,0,,0,true,5,5,1498950,1498950,0,0,0,0,,,0,10,15,15,1,1000640021,,1502,981622,197709,40.7093419,-74.0094791,12b,,101S011,10102,,,,1,24v3,1,15,,,,,,,,,,,,,,1001502,10015021002
MN,528,186,102,67,2002,2,3,10014,E024,6,6400,1,1B,49 DOWNING STREET,R6,,,,,,,,,,false,V1,11,0,,UNAVAILABLE OWNER,40,0,,,,,,,,,7,0,,0,0,8.8,10,0,0,,0,true,8,5,1170,1170,0,0,0,0,,,0,2.43,0,4.8,1,1005280186,,67,983060,204946,40.729206,-74.0042936,12a,,103 003,10206,,1005280086,01/02/2001,1,24v3,2,15,,,,,,,,,,,,,,1006700,10067002002
MN,171,7,101,31,1009,2,1,10013,L001,5,7700,1,3B,360 BROADWAY,C6-4A,,,,,,,,,,false,V1,11,0,,65 FRANKLIN LLC,6443,0,,,,,,,,,7,1,,0,0,56,115.08,0,0,,0,true,3,5,3432600,3432600,0,0,2019,0,,,0,10,10,10,1,1001710007,,31,983323,200567,40.7171867,-74.003344,12a,,101S034,10105,,,,1,24v3,1,15,,,,,,,,,,,,,,1003100,10031001008
MN,174,135,101,33,1005,2,1,10013,L001,1,7700,1,3B,BROADWAY,C6-2A,,,,,,,,,,false,V1,11,0,,353-357 BROADWAY LLC,161,0,,,,,,,,,7,0,,0,0,3,66,0,0,,0,true,6,5,450,450,0,0,0,0,,,0,6.02,6,6.5,1,1001740135,,33,983009,200664,40.7174529,-74.0044768,12a,,101S033,10105,,1001740034,11/19/2015,1,24v3,1,15,,,,,,,,,,,,,,1003300,10033004005
MN,996,49,105,119,1004,2,4,10036,E026,14,5200,1,2A,136 WEST 44 STREET,C6-5.5,,,,,,MiD,,,,false,V1,11,0,,136 W44TH ST MIRROR LLC,3515,0,,,,,,,,,7,0,,0,0,35,100.42,0,0,,0,false,5,5,1892250,1892250,0,0,0,0,,,0,10,12,12,1,1009960049,,119,988472,214914,40.7565647,-73.9847606,8d,,105N048,10401,,,,1,24v3,5,15,,,,,,,,,,,,,,1011900,10119001003
MN,1262,39,105,96,1003,2,4,10036,L004,18,4800,1,2B,574 5 AVENUE,C5-3,,,,,,MiD,,,,false,V1,11,0,,46/47 OWNER LLC,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,1736550,1736550,0,0,0,0,,,0,10,15,15,1,1012620039,,96,990056,214914,40.7565638,-73.9790432,8d,,104 045,10501,,,,1,24v3,5,13,,,,,,,,,,,,,,1009600,10096002002
MN,1262,42,105,96,1003,2,4,10036,L004,18,4800,1,2B,2 WEST 47 STREET,C5-3,C6-4.5,,,,,MiD,,,,true,V1,11,0,,"46/47 OWNER LLC\, A DELAWARE LLC",8610,0,,,,,,,,,7,0,,0,0,85.75,100.42,0,0,,0,false,5,5,4598100,4598100,0,0,2020,0,,,0,10,15,15,1,1012620042,,96,989979,214971,40.7567203,-73.979321,8d,,104 045,10501,,,,1,24v3,5,13,,,,,,,,,,,,,,1009600,10096002002
MN,800,9,104,91,1002,2,3,10011,E001,13,5200,1,2A,157 WEST 24 STREET,M1-6,,,,,,,,,,false,V1,11,0,,157 WEST 24TH STREET LODGING LLC,2057,0,,,,,,,,,7,1,,0,0,20.83,98.75,0,0,,0,false,5,5,1032300,1032300,0,0,0,0,,,0,0,10,10,1,1008000009,,91,985787,210594,40.7447083,-73.9944532,8d,,105S011,10305,,,,1,24v3,4,15,,,,,,,,,,,,,,1009100,10091005002
MN,1260,4,105,96,1005,2,4,10036,E065,14,4800,1,2B,1150 AVENUE OF THE AMERICAS,C6-6,,,,,,MiD,,,,false,V1,11,0,,MONEAL 1150 OWNER LLC,7375,49552,,,,,,,,,2,1,,0,0,60.42,125,0,0,,0,true,5,5,5126400,5126400,0,914,0,0,,,6.72,10,15,15,1,1012600004,,96,989076,214825,40.7563201,-73.9825805,8d,,104 040,10501,,,,1,24v3,5,13,,,,,,,,,,,,,,1009600,10096001001
MN,1260,45,105,96,1005,2,4,10036,E065,14,4800,1,2B,8 WEST 45TH STREET,C6-4.5,,,,,,MiD,,,,false,V1,11,0,,8-16 WEST 45TH STREET LLC,9239,0,,,,,,,,,7,0,,0,0,92,100.42,0,0,,0,false,5,5,1877850,1877850,0,0,2021,0,,,0,10,12,10,1,1012600045,,96,989659,214554,40.755576,-73.9804764,8d,,104 040,10501,,1012600045,07/06/2023,1,24v3,5,13,,,,,,,,,,,,,,1009600,10096001001
MN,1676,48,111,170,3001,4,8,10029,L043,23,2600,1,1B,304 EAST 105 STREET,R7A,,,,,,,,,,false,V1,11,0,,304 E 105 ST LLC,2523,0,,,,,,,,,7,0,,0,0,25,100.92,0,0,,0,false,5,5,234450,234450,0,0,0,0,,,0,4,0,4,1,1016760048,,170,1000157,226933,40.7895404,-73.942555,6b,,108N058,10605,,,,1,24v3,11,12,1,1,,,,,,,,,,,,1017000,10170003001
MN,1675,9,111,164,1000,4,8,10029,L043,23,2600,1,1B,311 EAST 103 STREET,R7A,,,,,,,,,,false,V1,11,0,X,EXODUS SCHOOL,2523,0,,,,,,,,,7,1,,0,0,25,100.92,0,0,,0,false,5,5,234450,234450,234450,0,0,0,,,0,4,0,4,1,1016750009,,164,1000069,226564,40.7885278,-73.9428737,6b,,108N054,10605,,,,1,24v3,11,12,1,1,,,,,,,,,,,,1016400,10164001000
MN,1622,35,111,184,1004,5,9,10035,L026,25,2000,1,2A,1644 PARK AVENUE,R9,,,,C2-5,,EHC,,,,false,V1,11,0,,SPANISH CHRISTIAN CHURCH,2273,0,,,,,,,,,7,1,,0,0,25.25,90,0,0,,0,false,5,5,362250,362250,0,0,0,0,,,0,7.52,0,10,1,1016220035,,184,999921,230645,40.7997293,-73.9433986,6b,,108N071,10603,E-422,,,1,24v3,11,12,,,,,,,,,,,,,,1018400,10184005002
MN,1635,49,111,172,4000,4,8,10029,E091,23,2500,1,1A,152 EAST 108 STREET,R7D,,,,C1-5,,EHC,,,,false,V1,11,0,,"152-156 REALTY ASSOCIATES\,",1430,0,,,,,,,,,7,0,,0,0,22.75,73.5,0,0,,0,true,5,5,170550,170550,0,0,0,0,,,0,4.2,0,4.2,1,1016350049,,172,999458,228284,40.7932498,-73.9450763,6b,,108N052,10603,E-422,1016350049,12/10/2003,1,24v3,11,12,1,1,,,,,,,,,,,,1017200,10172004000
MN,1635,150,111,172,4000,4,8,10029,E091,23,2500,1,1A,1731 LEXINGTON AVENUE,R7D,,,,C1-5,,EHC,,,,false,V1,11,0,,108 LEXINGTON OPERATING LLC,1083,0,,,,,,,,,7,1,,0,0,16.67,65,0,0,,0,false,5,5,105300,105300,0,0,0,0,,,0,4.2,0,4.2,1,1016350150,,172,999422,228312,40.7933267,-73.9452062,6b,,108N052,10603,E-422,,,1,24v3,11,12,1,1,,,,,,,,,,,,1017200,10172004000
MN,1682,3,111,180,2001,4,8,10029,E091,23,2100,1,2B,2150 2 AVENUE,R9A,,,,C2-5,,EHC,TA,,,true,V1,11,0,,HARLEM VISTA LLC,2500,0,,,,,,,,,7,0,,0,0,25,100,0,0,,0,false,5,5,491400,491400,0,0,0,0,,,0,7.52,0,7.5,1,1016820003,,180,1000839,228296,40.7932803,-73.9400887,6b,,108N066,10605,E-422,,,1,24v3,11,12,,,,,,,,,,,,,,1018000,10180001001
MN,1631,32,111,166,1001,4,8,10029,E053,23,2810,1,1A,167 EAST 103 STREET,R7B,,,,,,,,,,false,V1,11,0,,PEOPLES BAPTIST CHRCH IN,2523,0,,,,,,,,,7,0,,0,0,25,100.92,0,0,,0,false,5,5,194400,194400,0,0,0,0,,,0,3,0,3,1,1016310032,,166,999075,227115,40.7900419,-73.946462,6b,,108N051,10603,,,,1,24v3,11,12,1,1,,,,,,,,,,,,1016600,10166001001
MN,1655,121,111,170,2000,4,8,10029,E091,23,2600,1,1B,2 AVENUE,R9A,,,,C2-5,,EHC,TA,,,true,V1,11,0,,KAMELA PROPERTIES CORP,2354,0,,,,,,,,,7,0,,0,0,24.42,94,0,0,,0,true,3,5,53045,53045,0,0,0,0,,,0,7.52,0,7.5,1,1016550121,,170,999990,227163,40.790172,-73.9431576,6b,,1,1,,1016550022,08/24/2023,1,24v3,11,12,1,1,,,,,,,,,,,,1017000,10170002000
MN,1655,19,111,170,2000,4,8,10029,E091,23,2600,1,1B,249 EAST 105 STREET,R7A,,,,,,,,,,false,V1,11,0,,BFC 105TH STREET LLC,1640,0,,,,,,,,,7,0,,0,0,16.25,100.92,0,0,,0,false,5,5,191700,191700,0,0,0,0,,,0,4,0,4,1,1016550019,,170,999935,227237,40.7903752,-73.943356,6b,,108N057,10604,,,,1,24v3,11,12,1,1,,,,,,,,,,,,1017000,10170002000
MN,1637,22,111,172,5000,4,8,10029,E091,23,2500,1,1A,153 EAST 109 STREET,R7D,,,,C1-5,,EHC,,,,false,V1,11,0,,CARITAS DEVELOPMENT L,2523,0,,,,,,,,,7,0,,0,0,25,100.92,0,0,,0,false,5,5,256500,256500,0,0,0,0,,,0,4.2,0,4.2,1,1016370022,,172,999619,228655,40.7942678,-73.9444939,6b,,108N063,10603,E-422,,,1,24v3,11,12,,,,,,,,,,,,,,1017200,10172005000
MN,1674,104,111,164,1001,4,8,10029,L043,23,2600,1,1B,303 EAST 102 STREET,R8A,,,,C1-5,,,,,,false,V1,11,0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1898,0,,,,,,,,,7,1,,0,0,25,75.92,0,0,,0,false,5,5,264600,264600,264600,0,0,0,,,0,6.02,0,6.5,1,1016740104,,164,999824,226387,40.7880424,-73.9437588,6b,,108N054,10605,,,,1,24v3,11,12,1,1,,,,,,,,,,t,,1016400,10164001001
MN,1643,33,111,182,3003,4,8,10029,L026,25,2000,1,2A,2102 3 AVENUE,C4-6,,,,,,EHC,,,,false,V1,11,0,,"STARWOOD GROUP\,",3420,0,,,,,,,,,7,0,,0,0,47.67,71.75,0,0,,0,false,3,5,80100,80100,0,0,1985,0,,,0,10,3.4,10,1,1016430033,,182,1000673,229836,40.7975074,-73.9406845,6b,,108N073,10603,E-422,,,1,24v3,11,12,,,,,,,,,,,,,,1018200,10182003004
MN,1819,100,111,240,3,,8,,,,,,,F D R DRIVE,M3-1,,,,,,,,,,false,V8,11,1,X,OGS BUREAU OF LAND MANAGEMENT,84000,0,,,,,,,,,7,0,,0,0,40,2100,0,0,,0,true,5,0,5080950,5080950,5080950,0,0,0,,,0,0,2,0,1,1018190100,,240,1008485,227580,40.7912974,-73.9124778,6b,true,199 999,10611,,,,1,24v3,,,1,1,,,,,,,,,,,,1024000,10240000003
MN,1183,134,107,159,2002,3,6,10023,L035,20,3900,1,1B,WEST END AVENUE,R10A,,,,,,,,,,false,V1,11,0,,"ROMAW\, ALAN",100,0,,,,,,,,,7,0,,0,0,1,100,0,0,,0,true,8,5,1350,1350,0,0,0,0,,,0,10,0,10,1,1011830134,,159,988434,223319,40.7796343,-73.9848926,8c,,106W013,10407,,,,1,24v3,7,15,,,,,,,,,,,,,,1015900,10159002002
MN,1265,40,105,104,1006,2,4,10020,L004,18,4800,1,2B,WEST 49 STREET,C5-2.5,,,,,,MiD,,,,false,V1,11,0,X,"RCPI LANDMARK PROPERTIES\,",12050,0,,,,,,,,,7,0,,0,0,60,200.83,0,0,,0,false,5,5,0,0,0,0,0,0,,INDIVIDUAL LANDMARK,0,10,12,12,1,1012650040,,104,990152,215712,40.7587541,-73.9786959,8d,,104 046,10501,,1012650001,12/30/1988,1,24v3,5,13,,,,,,,,,,,,,,1010400,10104001006
MN,1162,57,107,159,7000,3,6,10023,L035,20,3900,1,1B,256 WEST 71 STREET,R8B,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,1674,0,,,,,,,,,7,0,,0,0,16.67,100.42,0,0,,0,false,5,5,343800,343800,343800,0,0,0,,,0,4,0,4,1,1011620057,,159,988585,222948,40.7786159,-73.9843476,8c,,106W014,10407,,,,1,24v3,7,15,,,,,,,,,,,,t,,1015900,10159007000
MN,1171,128,107,155,1003,3,6,10069,L035,20,3900,1,1B,RIVERSIDE BOULEVARD,R10,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF TRANSPORTATION,36798,0,,,,,,,,,7,0,,0,0,323,265,0,0,,0,true,4,5,450,450,450,0,0,0,,,0,10,0,10,1,1011710128,,155,987490,222861,40.7783776,-73.9883013,8c,,16W 006,10407,,1011710129,04/23/2013,1,24v3,7,15,,,,,,,,,,,,t,,1015502,10155021003
MN,676,1,104,99,1012,2,3,10001,E034,10,5500,1,2B,WEST 30 STREET,C6-4,,,,,,HY,,,,false,V1,11,0,,WRY TENANT LLC,147064,0,,,,,,,,,7,3,,0,0,800,196.65,0,0,,0,true,5,5,25475400,25475400,0,0,0,0,,,0,10,10,10,1,1006760001,,99,982844,214035,40.754153,-74.0050748,8b,,105S014,10301,R-230,,,1,24v3,4,15,1,1,,,,,,,,,,,,1009903,10099032005
MN,676,5,104,99,1013,2,3,10001,E034,10,5500,1,2B,WEST 33 STREET,C6-4,,,,,,HY,,,,false,V1,11,0,X,MTA - LIRR,424528,0,,,,,,,,,7,2,,0,0,800,538.26,0,0,,0,true,5,5,0,0,0,0,0,0,,,0,10,10,10,1,1006760005,,99,983031,214336,40.7549792,-74.0043999,8b,,105S014,10301,R-230,,,1,24v3,4,15,1,1,,,,,,,,,,t,,1009903,10099032004
MN,728,69,104,103,1008,2,3,10001,L021,10,5500,1,2A,358 10 AVENUE,C6-4,,,,,,HY,,,,false,V1,11,0,,MCCOURT PARTNERS LLC,25775,0,,,,,,,,,7,0,,0,0,98.75,100,0,0,,0,false,3,5,17405100,17405100,0,0,0,0,,,0,10,10,10,1,1007280069,,103,984177,213332,40.7522236,-74.0002635,8d,,105S017,10302,E-137,1007280067,03/18/2008,1,24v3,4,15,,,,,,,,,,,,,,1010300,10103001004
MN,1272,69,105,112.01,1003,2,4,10019,E023,18,4800,1,2B,54 WEST 57 STREET,C5-3,,,,,,MiD,,,,false,V1,11,0,,5657 REALTY CORP,2513,0,,,,,,,,,7,0,,0,0,25,100.42,0,0,,0,false,5,5,1868850,1868850,0,0,0,0,,,0,10,15,15,1,1012720069,,11201,990682,217568,40.763848,-73.9767811,8c,,106W034,10502,,,,1,24v3,5,13,,,,,,,,,,,,,,1011201,10112011003
MN,1272,7,105,112.01,1003,2,4,10019,E023,18,4800,1,2B,57 WEST 56 STREET,C5-P,,,,,,MiD,,,,false,V1,11,0,,5657 REALTY CORP,2510,0,,,,,,,,,7,0,,0,0,25,100.42,0,0,,0,false,5,5,1020600,1020600,0,0,0,0,,,0,8,8,8,1,1012720007,,11201,990652,217463,40.7635598,-73.9768895,8c,,106W034,10502,,,,1,24v3,5,13,,,,,,,,,,,,,,1011201,10112011003
MN,1272,5,105,112.01,1003,2,4,10019,E023,18,4800,1,2B,61 WEST 56 STREET,C6-6,,,,,,MiD,,,,false,V1,11,0,,"5657 REALTY CORP.\,",4600,0,,,,,,,,,7,0,,0,0,46,100.42,0,0,,0,false,5,5,3405600,3405600,0,0,0,0,,,0,10,15,15,1,1012720005,,11201,990621,217480,40.7636065,-73.9770014,8c,,106W034,10502,,,,1,24v3,5,13,,,,,,,,,,,,,,1011201,10112011003
