borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes
MN,1220,49,107.0,6.0,10024.0,24.0,136 WEST 90 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,10070,0,100.0,100.0,5,1028250,0,,,1,991996.0,226920.0,40.7895157,-73.9720269,5d,
MN,1754,67,111.0,9.0,10037.0,25.0,6 EAST 130 STREET,,V1,11,,PHILADELPHIA COMM. SE,1665,0,16.67,99.92,5,154350,0,,,1,1001012.0,234069.0,40.8091252,-73.9394495,6a,
MN,1754,61,111.0,9.0,10037.0,25.0,24 EAST 130 STREET,,V1,11,,PHILADEPHIA COMMUNITY,1665,0,16.67,99.92,5,154350,0,,,1,1001142.0,233995.0,40.8089219,-73.9389801,6a,
MN,1753,108,111.0,9.0,10035.0,25.0,13 EAST 128 STREET,,V1,11,,128 STREET DEVELOPERS LLC,1932,0,19.33,99.92,5,134100,0,,,1,1000886.0,233724.0,40.8081785,-73.9399055,6a,
MN,1754,167,111.0,9.0,10037.0,25.0,4 EAST 130 STREET,,V1,11,,PHILADELPHIA COMM. SE,1665,0,16.67,99.92,5,154350,0,,,1,1000996.0,234077.0,40.8091472,-73.9395073,6a,
MN,1122,37,107.0,6.0,10023.0,20.0,8 WEST 70 STREET,,V1,11,X,TRUST CONG SHEARITH I,6427,0,64.0,100.42,3,1484550,0,Upper West Side / Central Park West Historic District,,1,990442.0,221620.0,40.7749698,-73.9776437,8c,
MN,1966,141,109.0,7.0,10027.0,26.0,461 WEST 125 STREET,,V1,11,,TSTY 125TH STREET LLC,2500,0,25.0,100.0,0,342000,0,,,1,996538.0,235515.0,40.8131015,-73.9556086,6a,
MN,1967,9,109.0,7.0,10027.0,26.0,429 WEST 126 STREET,,V1,11,,423 COLUMBIA REALTY LLC,1200,0,28.17,75.0,5,198000,0,,,1,996859.0,235462.0,40.8129555,-73.9544491,6a,
MN,1953,46,110.0,9.0,10027.0,28.0,ST NICHOLAS AVENUE,,V1,11,,319 W 126 LLC,1649,0,16.71,98.96,5,284850,0,,,1,997676.0,234965.0,40.8115902,-73.9514986,6a,
MN,1451,106,108.0,5.0,10021.0,19.0,EAST 76 STREET,,V1,11,,EAST EGG ASSOCIATES,253,0,3.0,84.17,8,2250,0,,,1,996495.0,220313.0,40.7713761,-73.9557917,9a,
MN,1879,140,107.0,7.0,10025.0,24.0,WEST 108 STREET,,V1,11,,SKEPPLE EDWIN,101,0,0.4,100.92,8,450,0,,,1,993750.0,231427.0,40.8018845,-73.9656863,5d,
MN,1914,146,110.0,9.0,10027.0,32.0,132 WEST 130 STREET,,V1,11,,"132 WEST 130TH, LLC",1749,0,17.5,99.92,5,22950,0,Central Harlem West -- 130-132nd Street Historic District,,1,999590.0,234854.0,40.8112824,-73.9445845,6a,
MN,1941,27,110.0,9.0,10030.0,32.0,203 WEST 135 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2498,0,25.0,99.92,5,193950,0,,,1,999717.0,236496.0,40.815789,-73.944122,6a,
MN,1943,25,110.0,9.0,10026.0,28.0,311 WEST 116 STREET,,V1,11,,388 MANHATTAN AVE CORP             C/O Y UCO MANGERMENT INC.,2523,0,25.0,100.92,5,234450,0,,,1,996445.0,232555.0,40.8049772,-73.95595,6a,
MN,1865,41,109.0,7.0,10025.0,26.0,CATHEDRAL PARKWAY,,V1,11,,"AVB MORNINGSIDE PARK, LLC",7040,0,157.11,51.0,5,1138500,0,,,1,994943.0,231514.0,40.8021219,-73.961377,5d,
MN,2023,142,110.0,9.0,10030.0,32.0,WEST 138 STREET,,V1,11,,214 WEST 138TH STREE,1199,0,12.0,99.92,8,6300,0,,,1,999905.0,237104.0,40.8174575,-73.9434413,6a,
MN,1944,40,110.0,9.0,10026.0,28.0,310 WEST 118 STREET,,V1,11,,2173 EQUITIES LLC,2523,0,25.0,100.92,5,234450,0,,,1,996622.0,232873.0,40.8058498,-73.95531,6a,
MN,1730,19,110.0,9.0,10037.0,32.0,WEST 134 STREET,,V1,11,X,CATHOLIC CHARITIES ETAL,5675,0,167.0,214.83,5,422550,0,,,1,1000947.0,235311.0,40.8125343,-73.9396812,6a,
MN,1807,122,111.0,8.0,10035.0,25.0,451 EAST 119 STREET,,V1,11,,HOLY ROSARY CHURCH,3835,0,38.0,100.92,5,396450,0,,,1,1003061.0,229787.0,40.7973682,-73.9320598,6b,
MN,1720,2,110.0,9.0,10027.0,28.0,204 LENOX AVENUE,,V1,11,,"130 LENOX, INC.",1600,0,20.0,80.0,5,151200,0,,,1,998836.0,232430.0,40.8046305,-73.9473136,6a,
MN,1791,46,111.0,8.0,10035.0,25.0,2321 3 AVENUE,,V9,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,6983,0,69.83,100.0,3,750150,0,,,1,1002274.0,232346.0,40.8043936,-73.9348954,6b,
MN,1937,65,110.0,9.0,10027.0,32.0,FREDERICK DOUGLASS BOULEVARD,,V1,11,,2460 FDB LP,7765,0,100.0,84.3,0,79650,0,,,1,998713.0,235948.0,40.8142866,-73.9477503,6a,
MN,1730,7,110.0,9.0,10037.0,32.0,73 WEST 132 STREET,,V1,11,,"73-77 WEST 132ND STREET HOLDINGS, LLC",5620,0,56.25,99.92,5,499050,0,,,1,1000478.0,235138.0,40.8120603,-73.941376,6a,
MN,1729,61,110.0,9.0,10037.0,32.0,64 WEST 132 STREET,,V1,11,,EAST 132ND ST LLC,1874,0,18.75,99.92,5,231300,0,,,1,1000496.0,234948.0,40.8115388,-73.9413114,6a,
MN,1784,102,111.0,8.0,10035.0,25.0,3 AVENUE,,V1,11,,19 CRESCENT CORP,25,0,0.25,66.83,8,1305,0,,,1,1001389.0,230687.0,40.7998418,-73.9380963,6b,
MN,1795,116,111.0,8.0,10035.0,25.0,EAST 118 STREET,,V1,11,,"FOUNDATION DR GEORGINA FALU, INC.",1682,0,16.67,100.92,5,189450,0,,,1,1002152.0,229992.0,40.7979327,-73.9353423,6b,
MN,1795,11,111.0,8.0,10035.0,25.0,317 EAST 118 STREET,,V1,11,X,PROJECT LINKAGE HOUSING DEVELOPMENT FUND  CORP,2523,0,25.0,100.92,5,273150,0,,,1,1002053.0,230047.0,40.7980839,-73.9356997,6b,
MN,1795,3,111.0,8.0,10035.0,25.0,2306 2 AVENUE,,V1,11,,"FROM , AARON",2160,0,27.0,80.0,5,433350,0,,,1,1001866.0,230169.0,40.7984191,-73.9363748,6b,
MN,1786,35,111.0,8.0,10035.0,25.0,232 EAST 122 STREET,,V1,11,,CLARKE PATRICK,1901,0,18.83,100.92,5,195300,0,,,1,1001949.0,231121.0,40.801032,-73.9360725,6b,
MN,1796,2,111.0,8.0,10035.0,25.0,2324 2 AVENUE,,V1,11,,2324 2ND AVE LLC,1875,0,25.0,75.0,5,397350,0,,,1,1001977.0,230374.0,40.7989816,-73.9359734,6b,
MN,1784,26,111.0,8.0,10035.0,25.0,2333 2 AVENUE,,V1,11,X,PECORA GROUP DEVELOPMENT LLC,2071,0,25.25,82.0,5,314550,0,,,1,1001875.0,230548.0,40.7994594,-73.9363413,6b,
MN,1788,19,111.0,8.0,10035.0,25.0,245 EAST 123 STREET,,V1,11,,245 EAST 123RD STREET LLC,2725,0,27.0,100.92,5,174600,0,,,1,1002246.0,231436.0,40.8018959,-73.9349989,6b,
MN,1784,28,111.0,8.0,10035.0,25.0,2337 2 AVENUE,,V1,11,X,PECORA GROUP DEVELOPMENT LLC,2064,0,25.17,82.0,3,314100,0,,,1,1001900.0,230593.0,40.7995828,-73.9362509,6b,
MN,1784,27,111.0,8.0,10035.0,25.0,2335 2 AVENUE,,V1,11,X,PECORA GROUP DEVELOPMENT LLC,2071,0,25.25,82.0,5,314550,0,,,1,1001887.0,230570.0,40.7995197,-73.9362979,6b,
MN,2024,10,110.0,9.0,10030.0,32.0,WEST 138 STREET,,V1,11,C,"COHEN REVOCABLE TRUST, LISA W",1199,0,12.0,99.92,8,13500,0,,,1,999707.0,237394.0,40.8182538,-73.944156,6a,
MN,2024,110,110.0,9.0,10030.0,32.0,WEST 138 STREET,,V1,11,,"251W138, LLC",1199,0,12.0,99.92,8,13500,0,,,1,999717.0,237388.0,40.8182373,-73.9441199,6a,
MN,2023,154,110.0,9.0,10030.0,32.0,WEST 138 STREET,,V1,11,,"SHAW, EULALEE",1199,0,12.0,99.92,8,13500,0,,,1,999641.0,237250.0,40.8178587,-73.9443948,6a,
MN,1901,156,110.0,9.0,10026.0,28.0,WEST 117 STREET,,V1,11,X,MALCOLM SHABAZZ GARDENS HOMEOWNERS ASSOC . INC.,1405,0,13.92,100.92,5,0,0,,,1,997715.0,231969.0,40.8033669,-73.9513637,6b,
MN,1901,150,110.0,9.0,10026.0,28.0,WEST 117 STREET,,V1,11,X,MALCOLM SHABAZZ GARDENS HOMEOWNERS ASSOC . INC.,1497,0,14.83,100.92,5,0,0,,,1,997848.0,231895.0,40.8031636,-73.9508835,6b,
MN,1824,21,110.0,9.0,10026.0,28.0,113 WEST 114 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2649,0,26.25,100.92,5,206100,0,,,1,997657.0,231239.0,40.8013634,-73.9515747,6b,
MN,1724,117,110.0,9.0,10027.0,28.0,43 WEST 126 STREET,,V1,11,,"ANNETTE B. CARTER, AS TRUSTEE",2082,0,20.83,99.92,5,184050,0,,,1,999941.0,233654.0,40.8079881,-73.9433193,6a,
MN,1728,9,110.0,9.0,10037.0,32.0,61 WEST 130 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1998,0,20.0,99.92,5,202500,0,,,1,1000264.0,234662.0,40.8107542,-73.9421502,6a,
MN,1727,51,110.0,9.0,10037.0,32.0,28 WEST 130 STREET,,V1,11,,NINA JUSTINIANO,2498,0,25.0,99.92,5,182700,0,Individual Landmark,INDIVIDUAL LANDMARK,1,1000464.0,234371.0,40.8099552,-73.9414284,6a,
MN,1773,20,111.0,8.0,10035.0,25.0,EAST 125 STREET,,V1,11,X,METROPOLITAN TRANSPORTATION AUTHORITY,36228,0,220.1,179.6,3,2288700,0,,,1,1001611.0,232147.0,40.8038487,-73.9372907,6b,
MN,1907,5,110.0,9.0,10027.0,28.0,WEST 122 STREET,,V1,11,,"ABJ MILANO, LLC",1875,0,18.58,100.92,5,264150,0,,,1,998355.0,233291.0,40.8069945,-73.9490492,6a,
MN,1806,46,111.0,8.0,10035.0,25.0,2316 1 AVENUE,,V1,11,,2316 FIRST LLC,1413,0,22.08,64.0,3,219150,0,,,1,1002577.0,229920.0,40.7977343,-73.9338075,6b,
MN,2030,49,110.0,9.0,10039.0,32.0,WEST 145 STREET,,V1,11,,B WOLF PETROLEUM CP,37,0,0.38,99.92,8,1170,0,,,1,1000656.0,238764.0,40.8220124,-73.9407241,6a,
MN,1666,105,111.0,8.0,10029.0,25.0,205 EAST 116 STREET,,V1,11,,DLRMD REALTY CO,3014,0,30.0,100.92,5,790650,0,,,1,1001037.0,230010.0,40.7979843,-73.9393694,6b,
MN,1666,5,111.0,8.0,10029.0,25.0,207 EAST 116 STREET,,V1,11,,DLRMD REALTY CO,3028,0,30.0,100.92,5,346950,0,,,1,1001061.0,229997.0,40.7979486,-73.9392827,6b,
MN,1643,129,111.0,8.0,10029.0,25.0,EAST 115 STREET,,V1,11,,"PRUITT, KEVIN",329,0,20.29,14.17,6,2250,0,,,1,1000555.0,229976.0,40.7978919,-73.9411103,6b,
MN,1947,145,110.0,9.0,10027.0,28.0,502 MANHATTAN AVENUE,,V1,11,,510 MANHATTAN AFFORDABLE HOUSING LP,1781,0,18.75,95.0,5,150300,0,,,1,996882.0,233624.0,40.8079107,-73.9543694,6a,
MN,1895,63,109.0,7.0,10025.0,26.0,WEST 114 STREET,,V1,11,,TRUSTEES OF COLUMBIA UNIVERSITY,2592,0,25.92,100.0,5,670500,0,,,1,993779.0,233207.0,40.80677,-73.965579,5c,
MN,1608,58,111.0,8.0,10029.0,23.0,22 EAST 103 STREET,,V1,11,X,THE MOUNT SINAI HOSPITAL,2523,0,25.0,100.92,5,681300,0,,,1,997717.0,227687.0,40.791614,-73.9513651,6b,
MN,1608,57,111.0,8.0,10029.0,23.0,24 EAST 103 STREET,,V1,11,X,THE MOUNT SINAI HOSPITAL,2523,0,25.0,100.92,5,681300,0,,,1,997740.0,227674.0,40.7915783,-73.951282,6b,
MN,1822,59,110.0,9.0,10026.0,28.0,144 WEST 113 STREET,,V1,11,X,"GATEWAY PROPERTIES L.P.,",2044,0,20.25,100.92,5,0,0,,,1,997127.0,231052.0,40.8008509,-73.9534894,6b,
MN,1795,49,111.0,8.0,10035.0,25.0,308 EAST 119 STREET,,V1,11,,308 EAST 119TH STREET LLC,2018,0,20.0,100.92,5,218700,0,,,1,1001987.0,230200.0,40.798504,-73.9359377,6b,
MN,1785,29,111.0,8.0,10035.0,25.0,2357 2 AVENUE,,V1,11,X,ODYSSEY HOUSE INC,2013,0,25.17,80.0,3,532800,0,,,1,1002028.0,230822.0,40.8002111,-73.935788,6b,
MN,1953,47,110.0,9.0,10027.0,28.0,ST NICHOLAS AVENUE,,V1,11,,319 W 126 LLC,1377,0,16.72,85.97,5,241200,0,,,1,997662.0,234953.0,40.8115573,-73.9515492,6a,
MN,1953,20,110.0,9.0,10027.0,28.0,322 ST NICHOLAS AVENUE,,V1,11,,319 W 126 LLC,1848,0,30.37,75.24,3,343800,0,,,1,997605.0,234929.0,40.8114915,-73.9517551,6a,
MN,1709,111,111.0,8.0,10029.0,25.0,427 EAST 115 STREET,,V1,11,,HOPE EAST OF FIFTH HOUSING DEVELOPMENT F UND CO INC,1113,0,25.0,58.13,5,94050,0,,,1,1002312.0,228927.0,40.7950093,-73.9347673,6b,
MN,1912,60,110.0,9.0,10027.0,32.0,166 WEST 128 STREET,,V1,11,,FAMOUS INDUSTRIES INC,3747,0,37.5,99.92,5,264150,0,,,1,999050.0,234559.0,40.8104736,-73.9465359,6a,
MN,1912,62,110.0,9.0,10027.0,32.0,2157 ADAM C POWELL BLVD,,V1,11,,FAMOUS INDUSTRIES INC,1425,0,19.0,75.0,5,202950,0,,,1,999005.0,234595.0,40.8105725,-73.9466984,6a,
MN,1599,69,110.0,9.0,10026.0,28.0,68 WEST 116 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,3028,0,30.0,100.92,5,656550,0,,,1,998252.0,231330.0,40.8016122,-73.9494254,6b,
MN,1717,118,110.0,9.0,10026.0,28.0,WEST 118 STREET,,V1,11,X,MALCOLM SHABAZZ GARDENS HOMEOWNERS ASSOC . INC.,1345,0,13.33,100.92,5,0,0,,,1,998922.0,231782.0,40.8028518,-73.9470044,6b,
MN,1901,138,110.0,9.0,10026.0,28.0,WEST 117 STREET,,V1,11,X,MALCOLM SHABAZZ GARDENS HOMEOWNERS ASSOC IATION INC,1497,0,14.83,100.92,5,0,0,,,1,998118.0,231746.0,40.8027543,-73.9499085,6b,
MN,1789,146,111.0,8.0,10035.0,25.0,3 AVENUE,,V1,11,,UNAVAILABLE OWNER,663,0,25.0,26.0,6,12600,0,,,1,1002099.0,231891.0,40.8031451,-73.9355287,6b,
MN,1786,133,111.0,8.0,10035.0,25.0,236 EAST 122 STREET,,V1,11,,CLARKE PATRICK,1875,0,18.58,100.92,5,194850,0,,,1,1001982.0,231103.0,40.8009825,-73.9359534,6b,
MN,1914,22,110.0,9.0,10027.0,32.0,WEST 129 STREET,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,1249,0,12.5,99.92,5,176850,0,,,1,999613.0,234724.0,40.8109256,-73.9445017,6a,
MN,1915,52,110.0,9.0,10027.0,32.0,142 WEST 131 STREET,,V1,11,,WEST 131 LLC,3197,0,32.0,99.92,5,287100,0,,,1,999594.0,235150.0,40.8120948,-73.9445694,6a,
MN,1756,16,111.0,9.0,10037.0,25.0,2086 MADISON AVENUE,,V1,11,,MADISON AVE HSG DEVEL FUND CORP,1875,0,25.0,75.0,5,174150,0,,,1,1001424.0,234333.0,40.809849,-73.9379606,6a,
MN,1786,34,111.0,8.0,10035.0,25.0,234 EAST 122 STREET,,V1,11,,CLARKE PATRICK,1892,0,18.75,100.92,5,196650,0,,,1,1001965.0,231112.0,40.8010072,-73.9360148,6b,
MN,1704,5,111.0,8.0,10029.0,23.0,F D R DRIVE,,V1,11,X,1199 HOUSING CORPORATION,12848,0,66.0,201.83,3,793350,0,,,1,1001693.0,227866.0,40.7920984,-73.9370056,6b,
MN,1927,48,110.0,9.0,10027.0,28.0,230 WEST 122 STREET,,V1,11,,"NEP WEST 119TH STREET PROPERTIES, LLC",3431,0,34.0,100.92,5,281250,0,,,1,997736.0,233454.0,40.8074428,-73.9512849,6a,
MN,1926,16,110.0,9.0,10027.0,28.0,227 WEST 120 STREET,,V1,11,C,NYC DEPARTMENT OF EDUCATION,3364,0,16.67,201.83,5,275850,0,,,1,997573.0,233187.0,40.8067102,-73.9518742,6a,
MN,1913,52,110.0,9.0,10027.0,32.0,WEST 129 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2548,0,25.5,99.92,5,198900,0,,,1,999347.0,234693.0,40.8108409,-73.9454627,6a,
MN,1915,6,110.0,9.0,10027.0,32.0,WEST 130 STREET,,V1,11,X,FRIENDSHIP BAPTIST CH,12490,0,125.0,450.0,5,1064700,0,,,1,999438.0,235118.0,40.8120073,-73.945133,6a,
MN,1913,153,110.0,9.0,10027.0,32.0,146 WEST 129 STREET,,V1,11,,"DAVID, COHN",1249,0,12.5,99.92,5,86850,0,,,1,999319.0,234709.0,40.8108849,-73.9455638,6a,
MN,1913,53,110.0,9.0,10027.0,32.0,144 WEST 129 STREET,,V1,11,,AMOS FINANCIAL LLC,1249,0,12.5,99.92,5,15300,0,,,1,999331.0,234702.0,40.8108657,-73.9455205,6a,
MN,1751,126,111.0,9.0,10035.0,25.0,45 EAST 126 STREET,,V1,11,,HARLEM MULTI ONE LLC,1998,0,20.0,99.92,5,34650,0,,,1,1001025.0,233053.0,40.8063366,-73.9394051,6a,
MN,1632,20,111.0,8.0,10029.0,23.0,1655 LEXINGTON AVENUE,,V1,11,X,HOPE COMMUNITY INC,3500,0,50.0,70.0,5,302400,0,,,1,998963.0,227477.0,40.7910356,-73.9468657,6b,
MN,1614,15,111.0,9.0,10029.0,23.0,1620 MADISON AVENUE,,V1,11,,1620 GROUP,2187,0,25.0,87.5,5,406350,0,,,1,998456.0,228988.0,40.7951838,-73.9486935,6b,
MN,1608,56,111.0,8.0,10029.0,23.0,1514 MADISON AVENUE,,V1,11,X,THE MOUNT SINAI HOSPITAL,2018,0,20.0,100.92,3,517500,0,,,1,997761.0,227662.0,40.7915453,-73.9512062,6b,
MN,1612,101,111.0,9.0,10029.0,23.0,5 AVENUE,,V1,11,,"LAKEVIEW ACQUISITION CO., L.P.",12276,0,135.71,90.46,5,1440450,0,,,1,998008.0,228644.0,40.7942403,-73.9503122,6b,
MN,1725,107,110.0,9.0,10027.0,32.0,73 WEST 127 STREET,,V1,11,X,HARLEM GROWN INC.,1665,0,16.67,99.92,5,234000,0,,,1,999847.0,234003.0,40.8089462,-73.9436581,6a,
MN,1724,2,110.0,9.0,10027.0,28.0,322 LENOX AVENUE,,V1,11,,ATOC INCORPORATED,2475,0,33.0,75.0,5,169200,0,,,1,999612.0,233836.0,40.8084883,-73.9445074,6a,
MN,1724,71,110.0,9.0,10027.0,28.0,334 LENOX AVENUE,,V1,11,,"328 LENOX AVENUE REALTY CORP., INC.",1403,0,16.5,85.0,5,199800,0,,,1,999661.0,233914.0,40.8087023,-73.9443302,6a,
MN,1726,41,110.0,9.0,10027.0,32.0,4 WEST 129 STREET,,V1,11,X,SHILOH CHURCH/CHRISTINC,7494,0,75.0,99.92,5,715950,0,,,1,1000537.0,234035.0,40.8090328,-73.9411655,6a,
MN,1726,31,110.0,9.0,10027.0,32.0,9 WEST 128 STREET,,V1,11,X,"SHILOH CHURCH OF CHRIST, DISCIPLES",1898,0,19.0,99.92,5,192600,0,,,1,1000479.0,233951.0,40.8088023,-73.9413752,6a,
MN,1773,27,111.0,8.0,10035.0,25.0,EAST 125 STREET,,V1,11,,160 EAST 125TH OWNER LLC,42540,0,240.6,201.1,5,2686950,0,,,1,1001793.0,232057.0,40.8036013,-73.9366335,6b,
MN,1772,47,111.0,8.0,10035.0,25.0,162 EAST 124 STREET,,V1,11,,MAHONEY REALTY LLC,2153,0,21.33,100.92,5,190350,0,,,1,1001569.0,231929.0,40.8032504,-73.937443,6b,
MN,1633,52,111.0,8.0,10029.0,23.0,152 EAST 106 STREET,,V1,11,,PENNSYLVANIA HOLDING LLC,2023,0,25.0,80.92,5,179100,0,,,1,999143.0,227806.0,40.7919384,-73.9462149,6b,
MN,1637,33,111.0,8.0,10029.0,23.0,3RD AVENUE,,V1,11,,THIRD AVE NY REALTY LLC,7682,0,80.86,95.0,3,898650,0,,,1,999909.0,228483.0,40.7937952,-73.943447,6b,
MN,1772,46,111.0,8.0,10035.0,25.0,164 EAST 124 STREET,,V1,11,,MAHONEY REALTY LLC,2153,0,21.33,100.92,5,190350,0,,,1,1001587.0,231919.0,40.803223,-73.937378,6b,
MN,1772,140,111.0,8.0,10035.0,25.0,182 EAST 124 STREET,,V1,11,,178 EAST 124TH STREET LLC,3232,0,31.0,100.92,5,279000,0,,,1,1001731.0,231840.0,40.8030058,-73.936858,6b,
MN,1944,30,110.0,9.0,10026.0,28.0,2173 FREDRICK DOUGLASS BL,,V1,11,,2173 EQUITIES LLC,2567,0,25.67,100.0,5,327600,0,,,1,996688.0,232706.0,40.8053913,-73.9550719,6a,
MN,1680,2,111.0,8.0,10029.0,23.0,2 AVENUE,,V1,11,,UPPER EASTSIDE COMMUNITY DEVELOPMENT CORP,42,0,0.5,100.0,8,450,0,,,1,1000579.0,227826.0,40.7919907,-73.9410289,6b,
MN,1773,69,111.0,9.0,10035.0,25.0,1815 PARK AVENUE,,V1,11,X,METROPOLITAN TRANSPORTATION AUTHORITY MTA REAL ESTATE DEPARTMENT,6810,0,75.67,90.0,3,1633500,0,,,1,1001185.0,232457.0,40.8047004,-73.9388287,6a,
MN,1773,72,111.0,9.0,10035.0,25.0,1811 PARK AVENUE,,V1,11,O,METROPOLITAN TRANSPORTATION AUTHORITY,2843,0,31.58,90.0,5,782550,0,,,1,1001158.0,232408.0,40.804566,-73.9389263,6a,
MN,1773,4,111.0,9.0,10035.0,25.0,1807 PARK AVENUE,,V1,11,O,METROPOLITAN TRANSPORTATION AUTHORITY,2843,0,31.58,90.0,5,782550,0,,,1,1001142.0,232380.0,40.8044891,-73.9389842,6a,
MN,1770,31,111.0,8.0,10035.0,25.0,EAST 121 STREET,,V1,11,,"GROGAN, TERENCE J",1905,0,22.42,85.0,5,162000,0,,,1,1001288.0,231361.0,40.801692,-73.9384594,6b,
MN,1917,36,110.0,9.0,10037.0,32.0,463 LENOX AVENUE,,V1,11,,FAMOUS INDUSTRIES INC,1147,0,17.92,64.0,3,146700,0,,,1,1000249.0,235429.0,40.8128595,-73.9422025,6a,
MN,1918,126,110.0,9.0,10030.0,32.0,WEST 133 STREET,,V4,11,C,FIRE DEPARTMENT OF NEW YORK,1665,0,16.67,99.92,5,234000,0,,,1,1000223.0,235577.0,40.8132657,-73.9422961,6a,
MN,1918,54,110.0,9.0,10030.0,32.0,132 WEST 134 STREET,,V1,11,,132 W LLC,2998,0,30.0,99.92,5,118800,0,,,1,999917.0,235862.0,40.8140485,-73.9434009,6a,
MN,2007,16,110.0,9.0,10030.0,32.0,123 WEST 138 STREET,,V1,11,,THE LAMB'S CENTER FOR URBAN MINISTRY,2598,0,26.0,99.92,5,224550,0,,,1,1000650.0,236871.0,40.8168166,-73.9407504,6a,
MN,1920,143,110.0,9.0,10030.0,32.0,122 WEST 136 STREET,,V1,11,X,WAY OF CROSS TABERNACLE,1499,0,15.0,99.92,5,211050,0,,,1,1000438.0,236217.0,40.815022,-73.9415179,6a,
MN,1772,48,111.0,8.0,10035.0,25.0,160 EAST 124 STREET,,V1,11,,MAHONEY REALTY LLC,2153,0,21.33,100.92,5,190350,0,,,1,1001550.0,231940.0,40.8032807,-73.9375116,6b,
MN,1772,22,111.0,8.0,10035.0,25.0,151 EAST 123 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,3532,0,35.0,100.92,5,370350,0,,,1,1001428.0,231888.0,40.8031382,-73.9379524,6b,
MN,1752,16,111.0,9.0,10035.0,25.0,2000 MADISON AVENUE,,V1,11,,USC 1994 MADISON LLC,3497,0,99.92,35.0,3,371700,0,,,1,1000931.0,233400.0,40.8072892,-73.9397438,6a,
MN,1960,15,110.0,9.0,10030.0,32.0,2535 FREDRICK DOUGLASS BL,,V1,11,,EMPIRE DEVELOPMENT FUND 2 LLC,9992,0,99.92,100.0,3,1084500,0,,,1,999058.0,236977.0,40.8171104,-73.9465017,6a,
MN,2023,32,110.0,9.0,10030.0,32.0,7 AVENUE,,V1,11,,137TH STREET PROPERTIES LLC,1242,0,12.0,100.0,8,13500,0,,,1,1000050.0,236961.0,40.8170647,-73.9429178,6a,
MN,2024,32,110.0,9.0,10030.0,32.0,7 AVENUE,,V1,11,,ACP MANOR LLC,971,0,12.5,77.67,8,12150,0,,,1,1000184.0,237181.0,40.8176683,-73.9424332,6a,
MN,1727,69,110.0,9.0,10027.0,32.0,400 LENOX AVENUE,,V1,11,,PENTECOSTAL FAITH CHURCH,5525,0,65.0,85.0,5,552150,0,,,1,1000052.0,234619.0,40.8106366,-73.9429161,6a,
MN,1807,22,111.0,8.0,10035.0,25.0,363 PLEASANT AVENUE,,V1,11,X,ROMAN CATHOLIC CHURCH,1569,0,20.92,75.0,3,194400,0,,,1,1003090.0,229724.0,40.7971952,-73.9319552,6b,
MN,1815,14,111.0,8.0,10035.0,25.0,523 EAST 118 STREET,,V1,11,,"TIAGO PARKING HOLDINGS, LLC",2060,0,20.42,100.92,3,222300,0,,,1,1003388.0,229308.0,40.7960528,-73.9308801,6b,
MN,1815,43,111.0,8.0,10035.0,25.0,516 EAST 119 STREET,,V9,11,,KAVOLS LLC,2018,0,20.0,100.92,5,140850,0,,,1,1003362.0,229439.0,40.7964124,-73.9309737,6b,
MN,1801,100,111.0,8.0,10035.0,25.0,EAST 124 STREET,,V1,11,O,NYC HOUSING AUTHORITY,14896,0,27.08,550.0,5,1323900,0,,,1,1002881.0,231312.0,40.8015543,-73.9327057,6b,
MN,1756,66,111.0,9.0,10037.0,25.0,EAST 132 STREET,,V1,11,,RIVERTON REALTY LLC,3497,0,35.0,99.92,5,234900,0,,,1,1001277.0,234516.0,40.8103516,-73.9384911,6a,
MN,1665,24,111.0,8.0,10029.0,25.0,2245 2 AVENUE,,V1,11,,NUEVO EL BARRIO PARA LA REHABILITACION,2603,0,28.92,90.0,5,512550,0,,,1,1001292.0,229509.0,40.7966087,-73.9384496,6b,
MN,1920,57,110.0,9.0,10030.0,32.0,168 WEST 136TH STREET,,V1,11,,HARLEM YIMBY LLC,4163,0,41.67,99.92,5,409950,0,,,1,1000124.0,236390.0,40.8154974,-73.9426518,6a,
MN,1921,49,110.0,9.0,10030.0,32.0,136 WEST 137 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2498,0,25.0,99.92,5,220500,0,,,1,1000439.0,236511.0,40.8158289,-73.9415135,6a,
