borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes,city
BK,2369,37,301.0,34.0,11211.0,90.0,69 HOPE STREET,NY,V1,11,,"ABV FIORENTI COMPANY, LLC",3130,0,25.42,125.0,5,159750,0,,,3,996662.0,199136.0,40.7132503,-73.9552278,13b,,New York
BK,1621,27,303.0,36.0,11221.0,81.0,900A GREENE AVENUE,NY,V0,11,,VOLIMES LLC,1775,0,17.75,100.0,5,9660,0,,,3,1003120.0,190807.0,40.6903778,-73.9319561,17a,,New York
BK,1626,44,303.0,36.0,11221.0,81.0,114 MALCOLM X BOULEVARD,NY,V0,11,,"COHAN, DAVID",1925,0,19.25,100.0,6,12300,0,,,3,1003464.0,190563.0,40.6897073,-73.9307163,17a,,New York
BK,1551,41,316.0,41.0,11233.0,73.0,2128 FULTON STREET,NY,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,2500,0,25.0,100.0,5,83700,0,,,3,1008653.0,186339.0,40.6781006,-73.9120206,17c,,New York
BK,6901,34,313.0,47.0,11214.0,60.0,2728 BATH AVENUE,NY,V0,11,,"ZHEN, XIONG PU",3866,0,38.66,100.0,3,44640,0,,,3,988181.0,154575.0,40.5909479,-73.9858462,28c,,New York
BK,1343,2,308.0,36.0,11213.0,77.0,85A UTICA AVENUE,NY,V0,11,,"WILMINGTON TRUST, NATIONAL ASSOCIATION,  NOT IN ITS",1333,0,16.0,83.33,5,11460,0,,,3,1003620.0,185558.0,40.6759694,-73.9301682,17a,,New York
BK,7074,105,313.0,47.0,11224.0,60.0,1507 BOARDWALK WEST,NY,V1,11,,WANTANABE REALTY CORP,25484,0,60.0,424.73,5,1787400,0,,,3,989103.0,148518.0,40.5743222,-73.9825308,28d,,New York
BK,8667,770,313.0,48.0,11235.0,60.0,21 BRIGHTON 7 WALK,NY,V0,11,,"PARVEEN, SIDRA",1600,0,40.0,40.0,5,13920,0,,,3,995024.0,150891.0,40.5808304,-73.9612134,28d,,New York
BK,8667,784,313.0,48.0,11235.0,60.0,2952 BRIGHTON 8TH STREET,NY,V0,11,,VIVID BUILDERS LLC,3504,0,40.93,91.94,6,35280,0,,,3,995058.0,150735.0,40.5804022,-73.9610913,28d,,New York
BK,3383,1,304.0,37.0,11221.0,83.0,481 CENTRAL AVENUE,NY,V1,11,,481 CENTRAL SBL LLC,2498,0,25.0,99.92,3,106650,0,,,3,1008324.0,191241.0,40.6915564,-73.9131893,17a,,New York
BK,1497,56,303.0,41.0,11233.0,81.0,685 MAC DONOUGH STREET,NY,V0,11,,"RICHBURG, FRANCES",1600,0,16.0,100.0,5,5400,0,,,3,1006776.0,188524.0,40.6841029,-73.9187804,17a,,New York
BK,6710,80,314.0,44.0,11230.0,70.0,1709 AVENUE J,NY,V0,11,,YESHIVA OF FLATBUSH,5000,0,50.0,100.0,5,32700,0,,,3,995592.0,167227.0,40.6256687,-73.9591412,22d,,New York
BK,3245,11,304.0,37.0,11221.0,83.0,1311 MYRTLE AVENUE,NY,V1,11,,1311 MYRTLE LLC,1070,0,55.42,55.42,3,68400,0,,,3,1005046.0,193674.0,40.6982427,-73.9250022,13b,,New York
BK,6658,80,315.0,44.0,11223.0,61.0,3 WOODSIDE AVENUE,NY,V0,11,,IGOR KOLKER,1692,0,23.5,72.0,5,24780,0,,,3,992033.0,160018.0,40.6058853,-73.9719706,22d,,New York
BK,3305,30,304.0,37.0,11221.0,83.0,90 BLEECKER STREET,NY,V0,11,,ANDRE GREEN,2500,0,25.0,100.0,5,9780,0,,,3,1006075.0,192381.0,40.6946912,-73.9212954,13b,,New York
BK,6757,23,314.0,48.0,11230.0,70.0,1910 OCEAN AVENUE,NY,V0,11,,OCEAN AVE. GROUP LLC,5030,0,40.0,125.75,5,60720,0,,,3,996792.0,163433.0,40.6152533,-73.9548253,23b,,New York
BK,6757,18,314.0,48.0,11230.0,70.0,1898 OCEAN AVENUE,NY,V0,11,,OCEAN AVE GROUP LLC,4527,0,36.0,125.75,5,101820,0,,,3,996777.0,163534.0,40.6155306,-73.9548791,23b,,New York
BK,6734,101,314.0,44.0,11230.0,70.0,1504 AVENUE L,NY,V0,11,,1504-1506 AVENUE L LLC,7500,0,75.0,100.0,3,126300,0,,,3,995299.0,165228.0,40.6201822,-73.9602,22d,,New York
BK,7575,54,314.0,45.0,11210.0,70.0,2210 NOSTRAND AVENUE,NY,V1,11,X,DORMITORY AUTHORITY OF THE STATE OF NEW  YORK,23835,0,110.33,215.75,5,1856250,0,,,3,998696.0,169106.0,40.6308216,-73.9479552,23a,,New York
BK,6817,41,315.0,48.0,11229.0,61.0,1882 EAST 12 STREET,NY,V0,11,,1882 EAST 12TH STREET LLC,2500,0,25.08,100.33,5,9300,0,,,3,995117.0,159126.0,40.6034337,-73.9608654,28c,,New York
BK,6523,10,312.0,44.0,11230.0,66.0,1262 CONEY ISLAND AVENUE,NY,V5,11,X,YESHIVAH OF FLATBUSH,2000,0,20.0,100.0,5,207450,0,,,3,993710.0,167625.0,40.6267633,-73.9659204,22c,,New York
BK,6523,11,312.0,44.0,11230.0,66.0,1262A CONEY ISLAND AVENUE,NY,V5,11,X,YESHIVAH OF FLATBUSH,2000,0,20.0,100.0,5,207450,0,,,3,993713.0,167607.0,40.6267139,-73.9659096,22d,,New York
BK,4837,64,317.0,40.0,11203.0,67.0,778 NEW YORK AVENUE,NY,V0,11,X,THE HEALTH SCIENCE CENTER AT BROOKLYN FO UNDATON,2475,0,25.0,99.83,5,14400,0,,,3,998842.0,177857.0,40.654841,-73.9474103,17b,,New York
BK,4837,88,317.0,40.0,11226.0,67.0,309 LENOX ROAD,NY,V0,11,,JRS REALTY ENTERPRISES LLC,6000,0,30.0,200.0,5,40800,0,,,3,998366.0,177754.0,40.6545591,-73.949126,17b,,New York
BK,5105,58,317.0,40.0,11226.0,67.0,141 ERASMUS STREET,NY,V0,11,,"ORIGIN DESIGN 101, LLC",2297,0,25.5,90.08,5,22680,0,,,3,997850.0,176067.0,40.6499294,-73.9509891,17b,,New York
BK,5138,54,317.0,40.0,11226.0,67.0,997 ROGERS AVENUE,NY,V1,11,,997 ROGERS LLC,2496,0,25.0,99.83,5,184950,0,,,3,997673.0,174575.0,40.6458345,-73.9516299,23a,,New York
BK,3866,237,305.0,42.0,11207.0,75.0,634 HINSDALE STREET,NY,V0,11,,"GRANT, LESLIE",2000,0,20.0,100.0,5,7500,0,,,3,1012627.0,179432.0,40.6591306,-73.8977224,17d,,New York
BK,3982,32,305.0,37.0,11207.0,75.0,641 GLENMORE AVENUE,NY,V0,11,,NATASHA LLC,2500,0,25.0,100.0,5,16440,0,,,3,1015701.0,185143.0,40.6747956,-73.8866163,17c,,New York
BK,3753,3,305.0,42.0,11207.0,75.0,299 GEORGIA AVENUE,NY,V1,11,,EASTERN EFFECTS INC,2367,0,24.92,95.0,5,110700,0,,,3,1012849.0,183188.0,40.6694393,-73.8969063,17d,,New York
BK,7398,1,315.0,48.0,11229.0,61.0,2303 EAST 13 STREET,NY,V0,11,,ESTHER ANDERSON,2000,0,20.0,100.0,5,25680,0,,,3,996165.0,155695.0,40.594015,-73.9570973,28c,,New York
BK,3791,25,305.0,42.0,11207.0,75.0,426 WYONA STREET,NY,V1,11,,"HP NEW PENN HOUSING DEVELOPMENT FUND COM PANY, INC",4000,0,20.0,200.0,3,131400,0,,,3,1014091.0,182689.0,40.6680655,-73.8924314,17d,,New York
BK,4026,15,305.0,42.0,11207.0,75.0,546 BELMONT AVENUE,NY,V0,11,,"KASSIM, DAWOOD",2500,0,25.0,100.0,5,14580,0,,,3,1014943.0,183874.0,40.6713152,-73.8893547,17c,,New York
BK,5018,11,317.0,45.0,11210.0,67.0,791 EAST 43 STREET,NY,V9,11,,ITALIA COSTRUZIONE,28000,0,280.0,100.0,5,510750,0,,,3,1002246.0,170827.0,40.6355389,-73.935161,23a,,New York
BK,4060,15,305.0,42.0,11207.0,75.0,842 BLAKE AVENUE,NY,V0,11,,"JENKINS, CLIFFORD",1460,0,20.0,73.0,3,7680,0,,,3,1015517.0,182942.0,40.668755,-73.8872899,17d,,New York
BK,7415,43,315.0,48.0,11235.0,61.0,2481 EAST 13 STREET,NY,V0,11,,BROOKLYN ALLIANCE CHURCH OF THE CHRISTIA N &,8748,0,73.42,103.11,3,44460,0,,,3,996373.0,154285.0,40.5901445,-73.9563509,29a,,New York
BK,4045,112,305.0,42.0,11207.0,75.0,519 BARBEY STREET,NY,V0,11,,SALAMON DAVID,1875,0,18.75,100.0,5,9780,0,,,3,1015732.0,183348.0,40.6698686,-73.8865129,17d,,New York
BK,4045,19,305.0,42.0,11207.0,75.0,503 BARBEY STREET,NY,V1,11,,B & H ASSOCIATES GROUP 2 LLC,2000,0,20.0,100.0,5,87300,0,,,3,1015706.0,183484.0,40.670242,-73.886606,17d,,New York
BK,3967,37,305.0,37.0,11207.0,75.0,651 LIBERTY AVENUE,NY,V1,11,,647 651 LIBERTY LLC,2500,0,25.0,100.0,3,85500,0,,,3,1015911.0,185654.0,40.6761974,-73.8858568,17c,,New York
BK,7479,66,315.0,46.0,11235.0,61.0,2641 FORD STREET,NY,V0,11,,COYLE ST. REALTY LLC,3892,0,50.0,77.83,5,13440,0,,,3,1002133.0,153846.0,40.5889298,-73.9356131,29a,,New York
BK,8756,54,315.0,48.0,11235.0,61.0,177 MACKENZIE STREET,NY,V0,11,,"RIPA, ALLA S",3202,0,29.0,110.42,5,40200,0,,,3,1001021.0,150216.0,40.5789684,-73.9396258,29b,,New York
BK,4153,18,305.0,37.0,11208.0,75.0,47 MILFORD STREET,NY,V0,11,,"SHANDS, CHARLES R",1875,0,18.75,100.0,5,12120,0,,,3,1018144.0,186511.0,40.6785414,-73.8778022,17c,,New York
BK,4039,14,305.0,42.0,11208.0,75.0,838 BELMONT AVENUE,NY,V0,11,,FRANCISCO A. URENA,1800,0,20.0,90.0,5,10440,0,,,3,1017985.0,184473.0,40.6729482,-73.8783856,17c,,New York
BK,4290,31,305.0,42.0,11208.0,75.0,1474 BLAKE AVENUE,NY,V0,11,,STONEAGE BUYER INC.,2000,0,20.0,100.0,5,6120,0,,,3,1022537.0,184277.0,40.6723917,-73.8619769,18a,,New York
BK,4291,16,305.0,42.0,11208.0,75.0,735 DREW STREET,NY,V0,11,,OVERCOMING WORLD LLC,3000,0,30.0,100.0,5,11340,0,,,3,1022743.0,184147.0,40.672034,-73.861235,18a,,New York
BK,1886,38,303.0,33.0,11205.0,79.0,434 FLUSHING AVENUE,NY,V1,11,,"BEDFORD ROTH HOLDING, LLC",2012,0,33.33,60.25,5,158400,0,,,3,996080.0,193853.0,40.6987505,-73.9573365,12d,,New York
BK,1737,31,303.0,33.0,11205.0,79.0,136 NOSTRAND AVENUE,NY,V1,11,,MASSIH EISRAELIAN SOLAYMAN,2467,0,24.67,100.0,5,62550,0,,,3,997312.0,192681.0,40.6955319,-73.9528957,13b,,New York
BK,1737,59,303.0,33.0,11205.0,79.0,97 SANDFORD STREET,NY,V1,11,,"ROCHLITZ, YETTA",2500,0,25.0,100.0,5,63900,0,,,3,997176.0,192888.0,40.6961003,-73.9533857,13b,,New York
BK,3227,7,304.0,34.0,11221.0,83.0,580 HART STREET,NY,V0,11,C,NYC DEPARTMENT OF EDUCATION,2438,0,25.0,97.5,3,11220,0,,,3,1004063.0,193256.0,40.6970976,-73.9285485,13b,,New York
BK,3551,52,316.0,41.0,11212.0,73.0,45 DUMONT AVENUE,NY,V1,11,X,US MCLEOD HOUSING DEVELOPMENT FUND CORPO RATION,803,0,20.0,40.23,5,45000,0,,,3,1006923.0,180801.0,40.6629046,-73.9182764,17b,,New York
BK,430,49,306.0,39.0,11231.0,76.0,471 UNION STREET,NY,V0,11,,"INTERNICOLA, JOSEPH",1231,0,16.42,75.0,5,21180,0,,,3,987045.0,187123.0,40.6802857,-73.9899229,16c,,New York
BK,468,60,306.0,39.0,11231.0,76.0,11 5 STREET,NY,V1,11,,11 FIFTH LLC,4400,0,44.0,100.0,5,241200,0,,,3,985383.0,186096.0,40.6774672,-73.9959153,16c,,New York
BK,462,12,306.0,39.0,11231.0,76.0,155 3 STREET,NY,V1,11,,THIRD STREET OWNER LLC,52534,0,190.0,290.59,3,1536750,0,,,3,986875.0,185833.0,40.676745,-73.9905364,16c,,New York
BK,478,31,306.0,39.0,11231.0,76.0,59 GARNET STREET,NY,V1,11,,HL INVESTOR GROUP LLC,1340,0,20.0,67.0,3,157050,0,,,3,984766.0,184940.0,40.6742943,-73.9981398,16c,,New York
BK,7896,20,318.0,46.0,11234.0,63.0,1753 EAST 51 STREET,NY,V0,11,,"GRACIA, CINDY",2000,0,20.0,100.0,5,11940,0,,,3,1004950.0,164287.0,40.6175821,-73.9254386,23b,,New York
BK,3537,47,316.0,41.0,11212.0,73.0,113 BLAKE AVENUE,NY,V0,11,,103 BLAKE LLC,1885,0,75.38,25.0,3,8760,0,,,3,1007669.0,181524.0,40.6648872,-73.9155849,17b,,New York
BK,649,28,307.0,38.0,11232.0,72.0,218 23 STREET,NY,V0,11,,218 23RD OWNER LLC,2504,0,25.0,100.17,5,21240,0,,,3,985524.0,179895.0,40.6604468,-73.9954081,16d,,New York
BK,5114,3,314.0,40.0,11218.0,70.0,50 HINCKLEY PLACE,NY,V1,11,,545 CONEY ISLAND LLC,5800,0,46.42,125.0,5,182700,0,,,3,992626.0,174032.0,40.6443503,-73.9698176,22c,,New York
BK,5114,1,314.0,40.0,11218.0,70.0,545 CONEY ISLAND AVENUE,NY,V1,11,,545 CONEY ISLAND LLC,5910,0,51.0,125.33,5,100350,0,,,3,992577.0,174028.0,40.6443393,-73.9699941,22c,,New York
BK,1606,60,303.0,36.0,11221.0,81.0,925 LAFAYETTE AVENUE,NY,V0,11,,IDAL REALTY CORP,2500,0,25.0,100.0,5,14040,0,,,3,1002169.0,191377.0,40.6919442,-73.9353838,17a,,New York
BK,8845,1660,315.0,46.0,11229.0,61.0,13 NOEL AVENUE,NY,V0,11,,"SUAREZ, DANIEL",1800,0,40.0,45.0,3,8520,1950,,,3,1005910.0,152907.0,40.586344,-73.9220172,29a,,New York
BK,7924,107,317.0,42.0,11236.0,67.0,8712 DITMAS AVENUE,NY,V1,11,,8712 DITMAS AVE LLC,4000,0,40.0,100.0,5,70200,0,,,3,1007442.0,174895.0,40.6466926,-73.916426,23a,,New York
BK,8120,55,317.0,42.0,11236.0,67.0,784 EAST 95 STREET,NY,V1,11,,SALNICK REALTY CORP,5100,0,60.0,85.0,5,80550,0,,,3,1009064.0,175956.0,40.6496004,-73.9105771,17d,,New York
BK,335,29,306.0,39.0,11231.0,76.0,206 COLUMBIA STREET,NY,V1,11,,VAUGHAN ROBERTA F,1280,0,16.0,80.0,3,233100,0,,,3,983423.0,188855.0,40.68504,-74.0029819,16a,,New York
BK,8856,1648,315.0,46.0,11229.0,61.0,25 NOEL AVENUE,NY,V0,11,,THE BPD IRREVOCABLE TRUST,1800,0,40.0,45.0,5,8100,0,,,3,1005725.0,153125.0,40.5869428,-73.9226825,29a,,New York
BK,8844,340,315.0,46.0,11235.0,61.0,1 PLUMB 3 STREET,NY,V0,11,,"ZALIV, LLC.",4550,0,50.0,100.0,5,13500,0,,,3,1004173.0,152952.0,40.5864716,-73.9282708,29a,,New York
BK,8907,824,315.0,46.0,11229.0,61.0,55 FRANK COURT,NY,V0,11,,EDWARDS JOHN J,1800,0,40.0,45.0,5,6780,0,,,3,1005457.0,153654.0,40.5883955,-73.9236458,29a,,New York
BK,1627,11,303.0,36.0,11221.0,81.0,726 LEXINGTON AVENUE,NY,V0,11,,MILDRED MC KENZIE,1850,0,18.5,100.0,5,10740,0,,,3,1003671.0,190617.0,40.6898551,-73.9299697,17a,,New York
BK,3999,10,305.0,42.0,11207.0,75.0,658 GLENMORE AVENUE,NY,V0,11,,"BHUIYAN, ISLAM TAZUL",2088,0,25.0,83.5,3,12540,0,,,3,1015876.0,185026.0,40.6744738,-73.885986,17c,,New York
BK,4077,50,305.0,42.0,11207.0,75.0,598 JEROME STREET,NY,V1,11,,JPT TRUCKING CORP.,3000,0,30.0,100.0,5,79650,0,,,3,1016088.0,182057.0,40.6663239,-73.8852357,17d,,New York
BK,4077,5,305.0,42.0,11207.0,75.0,659 BARBEY STREET,NY,V1,11,,E.N.Y.P. PROPERTIES LLC,2000,0,20.0,100.0,5,43200,0,,,3,1015983.0,182071.0,40.6663627,-73.8856141,17d,,New York
BK,4745,11,317.0,42.0,11236.0,67.0,105 AVENUE B,NY,V0,11,,"LEGALL, LAWRENCE",2750,0,29.33,100.0,5,9660,0,,,3,1006481.0,175176.0,40.6474664,-73.9198881,23a,,New York
BK,4072,30,305.0,42.0,11208.0,75.0,1128 BLAKE AVENUE,NY,V0,11,,RANJETTE COOMBS,1808,0,20.08,90.0,3,8580,0,,,3,1018594.0,183530.0,40.6703575,-73.876195,17d,,New York
BK,120,18,302.0,33.0,11201.0,84.0,53 FLATBUSH AVENUE EXT,NY,V1,11,,FLATBUSH HOSPITALITY LLC,2322,0,28.67,73.08,5,315900,0,,,3,988495.0,193264.0,40.6971407,-73.9846913,12d,,New York
BK,1139,15,308.0,35.0,11238.0,77.0,774 DEAN STREET,NY,V1,11,,774-776 DEAN STREET LLC,1900,0,25.0,76.17,5,184050,0,,,3,994109.0,186754.0,40.6792678,-73.964455,16c,,New York
BK,1544,53,316.0,37.0,11233.0,73.0,99 TRUXTON STREET,NY,V0,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1950,0,19.5,100.0,5,9780,0,,,3,1010398.0,186619.0,40.6788641,-73.9057284,17c,,New York
BK,433,14,306.0,39.0,11217.0,78.0,558 SACKETT STREET,NY,V1,11,,SACKETT HEIGHTS LLC,6400,0,64.0,100.0,5,261900,0,,,3,987995.0,186769.0,40.6793137,-73.986498,16c,,New York
BK,978,19,306.0,39.0,11215.0,78.0,210 3 STREET,NY,V1,11,,WFM PROPERTIES BROOKLYN LLC,546,0,10.9,53.8,8,2556,0,,,3,987486.0,185232.0,40.6750952,-73.9883339,16c,,New York
BK,978,1,306.0,39.0,11215.0,78.0,220 3 STREET,NY,V1,11,,"376/384 3RD AVENUE PARCEL BROOKLYN NY, L LC",640,0,20.0,32.0,3,62100,0,,,3,987343.0,184949.0,40.6743185,-73.9888495,16c,,New York
BK,2622,8,301.0,33.0,11222.0,94.0,152 MESEROLE AVENUE,NY,V0,11,,152 MESEROLE AVE LLC,1875,0,25.0,75.0,3,13740,0,,,3,998060.0,204408.0,40.7277186,-73.9501742,13a,,New York
BK,2355,1,301.0,33.0,11249.0,94.0,105 RIVER STREET,NY,V1,11,,RIVER STREET PARTNERS LLC,134450,0,203.0,283.0,3,4260600,0,,,3,993712.0,201118.0,40.7186941,-73.9658662,12c,,New York
BK,641,88,307.0,38.0,11232.0,72.0,700 3 AVENUE,NY,V1,11,,700 THIRD AVENUE BRK. LLC,3029,0,35.25,100.0,3,199350,0,,,3,984649.0,181075.0,40.6636857,-73.9985618,16d,,New York
BK,2262,34,301.0,33.0,11205.0,90.0,437 FLUSHING AVENUE,NY,V0,11,,SATMAR FLUSHING LLC,4167,0,41.67,100.0,5,60060,0,,,3,996000.0,193984.0,40.6991102,-73.9576248,12d,,New York
BK,2224,17,301.0,33.0,11249.0,90.0,100 RUTLEDGE STREET,NY,V0,11,,100 RUTLEDGE LLC,3000,0,30.0,100.0,4,31320,0,,,3,995721.0,194576.0,40.7007355,-73.9586299,12d,,New York
BK,2543,50,301.0,33.0,11222.0,94.0,2 JAVA STREET,NY,V0,11,X,NYS OFFICE OF GENERAL SERVICES,168534,0,280.0,632.89,5,32160,0,,,3,994643.0,205444.0,40.7305669,-73.9625009,12c,,New York
BK,8800,187,315.0,48.0,11235.0,61.0,25 STANTON ROAD,NY,V0,11,,"DONOVAN, DONNA",1907,0,34.67,55.0,5,8400,0,,,3,1001911.0,152374.0,40.5848899,-73.9364162,29a,,New York
BK,8800,61,315.0,48.0,11235.0,61.0,2832 BATCHELDER STREET,NY,V0,11,,"LAURIA, JAMES J",3000,0,30.0,100.0,5,16320,0,,,3,1001951.0,152264.0,40.5845879,-73.9362725,29a,,New York
BK,8815,139,315.0,48.0,11235.0,61.0,17 WEBERS COURT,NY,V2,11,,"BANK, VOLDEMAR",1566,0,24.42,87.92,2,11760,0,,,3,1001337.0,151845.0,40.583439,-73.9384841,29a,,New York
BK,1874,24,302.0,35.0,11205.0,88.0,188 FLUSHING AVENUE,NY,V1,11,,188 FLUSHING CORP,3369,0,44.17,103.67,3,292950,0,,,3,992976.0,193408.0,40.6975327,-73.9685313,12d,,New York
BK,1970,5,303.0,36.0,11238.0,79.0,429 CLASSON AVENUE,NY,V0,11,,PURPLE PEBBLE LLC,2754,0,27.0,102.0,5,17460,0,,,3,995567.0,189321.0,40.6863119,-73.9591942,16c,,New York
BK,1973,63,303.0,36.0,11238.0,79.0,237 GATES AVENUE,NY,V0,11,,MOUNT SINAI BAPTIST CHURCH,2600,0,26.0,100.0,5,15300,0,,,3,995873.0,189057.0,40.6855869,-73.9580913,16c,,New York
BK,1807,58,303.0,36.0,11216.0,79.0,403 GATES AVENUE,NY,V1,11,,HARRIET WILLIAMS,1875,0,18.75,100.0,5,125550,0,,,3,997819.0,189351.0,40.6863911,-73.951074,17a,,New York
BK,3874,1,305.0,42.0,11207.0,75.0,740 HINSDALE STREET,NY,V0,11,,"C.C.M.S., A NY NOT FOR PROFIT D/B/A",13575,0,40.0,100.0,5,33360,0,,,3,1012771.0,178476.0,40.6565061,-73.8972074,17d,,New York
BK,8147,20,318.0,42.0,11236.0,69.0,1301 ROCKAWAY PARKWAY,NY,V0,11,,1305 ROCKAWAY LLC,2699,0,18.42,135.0,5,27660,0,,,3,1010673.0,175296.0,40.6477842,-73.9047813,23c,,New York
BK,1205,11,308.0,35.0,11216.0,77.0,1134 PACIFIC STREET,NY,V0,11,,"PROMESA RESIDENTIAL HEALTH CARE FACILITY , INC.",7800,0,65.0,120.0,5,77700,0,,,3,996813.0,186282.0,40.6779689,-73.9547071,17a,,New York
BK,1141,56,308.0,35.0,11238.0,77.0,843 BERGEN STREET,NY,V1,11,X,BROOKLYN PENT/ASMBLYINC,2750,0,25.0,110.0,5,67050,0,,,3,995445.0,186247.0,40.6778746,-73.9596392,16c,,New York
BK,820,58,307.0,38.0,11220.0,72.0,5423 1 AVENUE,NY,V1,11,,5423 FIRST AVENUE LLC,20034,0,100.17,200.0,3,360450,0,,,3,978293.0,175199.0,40.6475554,-74.0214667,22a,,New York
BK,45,1,302.0,33.0,11201.0,84.0,7 PROSPECT STREET,NY,V1,11,C,NYC DEPARTMENT OF TRANSPORTATION,80000,0,156.58,782.08,5,11189250,0,,INDIVIDUAL LANDMARK,3,986706.0,194862.0,40.7015276,-73.9911424,12d,,New York
BK,2393,32,301.0,34.0,11211.0,90.0,712 DRIGGS AVENUE,NY,V0,11,,KANE STREET HOLDING LLC,960,0,20.0,48.0,3,14940,0,,,3,995260.0,199223.0,40.713491,-73.9602849,12d,,New York
BK,2362,1,301.0,33.0,11249.0,90.0,230 KENT AVENUE,NY,V1,11,,KENT RIVERVIEW LLC,5862,0,57.33,102.25,5,306000,0,,,3,993844.0,200594.0,40.7172557,-73.9653907,12c,,New York
BK,1909,43,302.0,35.0,11205.0,88.0,212A CLASSON AVENUE,NY,V0,11,,CLASSON AVENUE 43 LLC,1600,0,15.58,100.0,5,18300,0,,,3,995009.0,191823.0,40.69318,-73.9612022,16c,,New York
BK,7123,33,315.0,44.0,11223.0,61.0,38 VILLAGE ROAD NORTH,NY,V1,11,,VILLAGE ROAD DEVELOPMENT LLC,4095,0,49.33,83.0,5,171900,0,,,3,991514.0,156547.0,40.5963586,-73.9738434,28c,,New York
BK,5793,64,307.0,43.0,11220.0,72.0,617 62 STREET,NY,V9,11,,SUNRISE PLAZA LLC,20000,0,200.0,100.0,5,682200,0,,,3,980314.0,171244.0,40.6367009,-74.0141815,22a,,New York
BK,4547,44,305.0,42.0,11208.0,75.0,915 PINE STREET,NY,V0,11,,"NURJAMAN, MOHAMMED",2000,0,20.0,100.0,5,7380,0,,,3,1021013.0,180715.0,40.6626213,-73.8674902,18b,,New York
BK,1839,60,303.0,36.0,11216.0,79.0,201 HALSEY STREET,NY,V0,11,,1A4V HOLDINGS LLC,1875,0,18.75,100.0,5,11280,0,,,3,999437.0,187959.0,40.6825677,-73.9452431,17a,,New York
BK,316,34,306.0,39.0,11231.0,76.0,162 COLUMBIA STREET,NY,V9,11,C,NYC DEPARTMENT OF TRANSPORTATION,2008,0,20.08,100.0,5,133200,0,,,3,983626.0,189435.0,40.686632,-74.00225,16a,,New York
BK,316,35,306.0,39.0,11231.0,76.0,164 COLUMBIA STREET,NY,V9,11,C,NYC DEPARTMENT OF TRANSPORTATION,1997,0,20.0,99.83,5,132300,0,,,3,983619.0,189417.0,40.6865826,-74.0022752,16a,,New York
BK,6757,22,314.0,48.0,11230.0,70.0,1906 OCEAN AVENUE,NY,V0,11,,OCEAN AVE. GROUP LLC,3521,0,28.0,125.75,5,42480,0,,,3,996787.0,163466.0,40.6153439,-73.9548432,23b,,New York
BK,1950,14,303.0,36.0,11205.0,79.0,462 LAFAYETTE AVENUE,NY,V0,11,,HANCOCK RAILWAY LLC,1667,0,16.67,100.0,5,10440,0,,,3,996284.0,190315.0,40.6890393,-73.9566071,17a,,New York
BK,1913,23,303.0,33.0,11205.0,79.0,656 MYRTLE AVENUE,NY,V0,11,,656 MYRTLE DS LLC,1443,0,20.08,71.83,5,17280,0,,,3,995995.0,192198.0,40.6942081,-73.9576459,12d,,New York
BK,1911,23,303.0,33.0,11205.0,79.0,618 MYRTLE AVENUE,NY,V1,11,,CR MYRTLE PROPERTIES LLC,1867,0,25.0,74.67,3,95400,0,,,3,995503.0,192121.0,40.6939973,-73.9594202,12d,,New York
BK,3686,6,305.0,37.0,11207.0,75.0,111 SHEFFIELD AVENUE,NY,V1,11,,BKCB LLC,2500,0,25.0,100.0,5,37350,0,,,3,1012727.0,185121.0,40.6747453,-73.8973379,17c,,New York
BK,888,62,307.0,39.0,11215.0,72.0,457 20 STREET,NY,V1,11,,448 19 LLC,2504,0,25.0,100.17,5,66600,0,,,3,988396.0,178819.0,40.6574925,-73.9850572,16d,,New York
BK,3401,37,304.0,37.0,11207.0,83.0,1262 BUSHWICK AVENUE,NY,V0,11,X,RESTORED HOMES HOUSING DEVELOPMENT FUND  CORP,1500,0,20.0,75.0,5,9780,0,,,3,1008025.0,189571.0,40.6869734,-73.9142733,17a,,New York
BK,3414,5,304.0,37.0,11207.0,83.0,1629 BROADWAY,NY,V1,11,,CALVARY PENTECOSTAL CHURCH INC,2460,0,30.0,82.0,5,109800,0,,,3,1008090.0,188928.0,40.6852083,-73.9140412,17a,,New York
BK,6917,26,313.0,47.0,11214.0,60.0,90 BAY 50 STREET,NY,V0,11,,"ZHAO, YUE CHANG",2900,0,30.0,96.67,5,38880,0,,,3,988161.0,153089.0,40.5868692,-73.9859191,28c,,New York
BK,5105,51,317.0,40.0,11226.0,67.0,163 ERASMUS STREET,NY,V0,11,,15 EAST 19TH LLC,3552,0,25.0,142.08,5,55740,0,,,3,998024.0,176101.0,40.6500225,-73.9503619,17b,,New York
BK,4353,14,305.0,42.0,11207.0,75.0,850 HENDRIX STREET,NY,V1,11,,ST.PAUL COMMU/BAPTIST CH,2110,0,20.0,105.5,5,82800,0,,,3,1016223.0,179879.0,40.6603452,-73.8847594,17d,,New York
